"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Mercer County, NJ"	"34021"	"May, 2001"	"2001/05"	14	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Jun., 2001"	"2001/06"	23	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Jul., 2001"	"2001/07"	17	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Aug., 2001"	"2001/08"	19	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Sep., 2001"	"2001/09"	19	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Oct., 2001"	"2001/10"	14	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Nov., 2001"	"2001/11"	16	Not Applicable	Not Applicable	0.0%
	"Mercer County, NJ"	"34021"	"Dec., 2001"	"2001/12"	32	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Jan., 2001"	"2001/01"	55	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Feb., 2001"	"2001/02"	43	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Mar., 2001"	"2001/03"	38	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Apr., 2001"	"2001/04"	46	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"May, 2001"	"2001/05"	42	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Jun., 2001"	"2001/06"	40	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Jul., 2001"	"2001/07"	32	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Aug., 2001"	"2001/08"	30	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Sep., 2001"	"2001/09"	34	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Oct., 2001"	"2001/10"	30	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Nov., 2001"	"2001/11"	35	Not Applicable	Not Applicable	0.0%
	"Middlesex County, NJ"	"34023"	"Dec., 2001"	"2001/12"	32	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Jan., 2001"	"2001/01"	54	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Feb., 2001"	"2001/02"	43	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Mar., 2001"	"2001/03"	47	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Apr., 2001"	"2001/04"	33	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"May, 2001"	"2001/05"	39	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Jun., 2001"	"2001/06"	42	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Jul., 2001"	"2001/07"	38	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Aug., 2001"	"2001/08"	35	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Sep., 2001"	"2001/09"	29	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Oct., 2001"	"2001/10"	36	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Nov., 2001"	"2001/11"	30	Not Applicable	Not Applicable	0.0%
	"Monmouth County, NJ"	"34025"	"Dec., 2001"	"2001/12"	52	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Jan., 2001"	"2001/01"	27	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Feb., 2001"	"2001/02"	40	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Mar., 2001"	"2001/03"	26	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Apr., 2001"	"2001/04"	31	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"May, 2001"	"2001/05"	19	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Jun., 2001"	"2001/06"	33	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Jul., 2001"	"2001/07"	26	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Aug., 2001"	"2001/08"	25	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Sep., 2001"	"2001/09"	27	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Oct., 2001"	"2001/10"	32	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Nov., 2001"	"2001/11"	18	Not Applicable	Not Applicable	0.0%
	"Morris County, NJ"	"34027"	"Dec., 2001"	"2001/12"	36	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Jan., 2001"	"2001/01"	70	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Feb., 2001"	"2001/02"	53	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Mar., 2001"	"2001/03"	58	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Apr., 2001"	"2001/04"	45	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"May, 2001"	"2001/05"	30	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Jun., 2001"	"2001/06"	37	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Jul., 2001"	"2001/07"	47	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Aug., 2001"	"2001/08"	28	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Sep., 2001"	"2001/09"	40	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Oct., 2001"	"2001/10"	40	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Nov., 2001"	"2001/11"	43	Not Applicable	Not Applicable	0.0%
	"Ocean County, NJ"	"34029"	"Dec., 2001"	"2001/12"	41	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Jan., 2001"	"2001/01"	30	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Feb., 2001"	"2001/02"	31	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Mar., 2001"	"2001/03"	27	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Apr., 2001"	"2001/04"	24	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"May, 2001"	"2001/05"	23	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Jun., 2001"	"2001/06"	21	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Jul., 2001"	"2001/07"	15	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Aug., 2001"	"2001/08"	28	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Sep., 2001"	"2001/09"	25	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Oct., 2001"	"2001/10"	25	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Nov., 2001"	"2001/11"	22	Not Applicable	Not Applicable	0.0%
	"Passaic County, NJ"	"34031"	"Dec., 2001"	"2001/12"	34	Not Applicable	Not Applicable	0.0%
	"Salem County, NJ"	"34033"	"Jan., 2001"	"2001/01"	14	Not Applicable	Not Applicable	0.0%
	"Salem County, NJ"	"34033"	"Dec., 2001"	"2001/12"	10	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Jan., 2001"	"2001/01"	25	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Feb., 2001"	"2001/02"	16	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Mar., 2001"	"2001/03"	19	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Apr., 2001"	"2001/04"	17	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"May, 2001"	"2001/05"	21	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Jun., 2001"	"2001/06"	10	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Jul., 2001"	"2001/07"	21	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Aug., 2001"	"2001/08"	14	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Sep., 2001"	"2001/09"	20	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Oct., 2001"	"2001/10"	11	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Nov., 2001"	"2001/11"	14	Not Applicable	Not Applicable	0.0%
	"Somerset County, NJ"	"34035"	"Dec., 2001"	"2001/12"	15	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Jan., 2001"	"2001/01"	15	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Jun., 2001"	"2001/06"	10	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Nov., 2001"	"2001/11"	15	Not Applicable	Not Applicable	0.0%
	"Sussex County, NJ"	"34037"	"Dec., 2001"	"2001/12"	10	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Jan., 2001"	"2001/01"	40	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Feb., 2001"	"2001/02"	43	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Mar., 2001"	"2001/03"	43	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Apr., 2001"	"2001/04"	37	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"May, 2001"	"2001/05"	34	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Jun., 2001"	"2001/06"	30	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Jul., 2001"	"2001/07"	25	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Aug., 2001"	"2001/08"	18	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Sep., 2001"	"2001/09"	28	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Oct., 2001"	"2001/10"	26	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Nov., 2001"	"2001/11"	40	Not Applicable	Not Applicable	0.0%
	"Union County, NJ"	"34039"	"Dec., 2001"	"2001/12"	25	Not Applicable	Not Applicable	0.0%
	"Warren County, NJ"	"34041"	"Apr., 2001"	"2001/04"	15	Not Applicable	Not Applicable	0.0%
	"Warren County, NJ"	"34041"	"Dec., 2001"	"2001/12"	13	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Jan., 2001"	"2001/01"	45	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Feb., 2001"	"2001/02"	41	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Mar., 2001"	"2001/03"	46	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Apr., 2001"	"2001/04"	42	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"May, 2001"	"2001/05"	31	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Jun., 2001"	"2001/06"	31	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Jul., 2001"	"2001/07"	29	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Aug., 2001"	"2001/08"	22	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Sep., 2001"	"2001/09"	27	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Oct., 2001"	"2001/10"	34	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Nov., 2001"	"2001/11"	36	Not Applicable	Not Applicable	0.0%
	"Bernalillo County, NM"	"35001"	"Dec., 2001"	"2001/12"	42	Not Applicable	Not Applicable	0.0%
	"Dona Ana County, NM"	"35013"	"Jan., 2001"	"2001/01"	18	Not Applicable	Not Applicable	0.0%
	"Dona Ana County, NM"	"35013"	"Feb., 2001"	"2001/02"	13	Not Applicable	Not Applicable	0.0%
	"Dona Ana County, NM"	"35013"	"Mar., 2001"	"2001/03"	12	Not Applicable	Not Applicable	0.0%
	"Dona Ana County, NM"	"35013"	"Oct., 2001"	"2001/10"	10	Not Applicable	Not Applicable	0.0%
	"Dona Ana County, NM"	"35013"	"Dec., 2001"	"2001/12"	13	Not Applicable	Not Applicable	0.0%
	"Lea County, NM"	"35025"	"Feb., 2001"	"2001/02"	10	Not Applicable	Not Applicable	0.0%
	"McKinley County, NM"	"35031"	"Apr., 2001"	"2001/04"	11	Not Applicable	Not Applicable	0.0%
	"Sandoval County, NM"	"35043"	"Dec., 2001"	"2001/12"	10	Not Applicable	Not Applicable	0.0%
	"San Juan County, NM"	"35045"	"Jan., 2001"	"2001/01"	10	Not Applicable	Not Applicable	0.0%
	"San Juan County, NM"	"35045"	"Sep., 2001"	"2001/09"	12	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Jan., 2001"	"2001/01"	24	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Feb., 2001"	"2001/02"	19	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Mar., 2001"	"2001/03"	28	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Apr., 2001"	"2001/04"	25	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"May, 2001"	"2001/05"	25	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Jun., 2001"	"2001/06"	22	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Jul., 2001"	"2001/07"	28	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Aug., 2001"	"2001/08"	13	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Sep., 2001"	"2001/09"	16	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Oct., 2001"	"2001/10"	24	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Nov., 2001"	"2001/11"	20	Not Applicable	Not Applicable	0.0%
	"Albany County, NY"	"36001"	"Dec., 2001"	"2001/12"	31	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Jan., 2001"	"2001/01"	86	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Feb., 2001"	"2001/02"	61	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Mar., 2001"	"2001/03"	83	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Apr., 2001"	"2001/04"	83	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"May, 2001"	"2001/05"	62	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Jun., 2001"	"2001/06"	71	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Jul., 2001"	"2001/07"	67	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Aug., 2001"	"2001/08"	94	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Sep., 2001"	"2001/09"	59	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Oct., 2001"	"2001/10"	78	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Nov., 2001"	"2001/11"	56	Not Applicable	Not Applicable	0.0%
	"Bronx County, NY"	"36005"	"Dec., 2001"	"2001/12"	70	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Jan., 2001"	"2001/01"	21	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Feb., 2001"	"2001/02"	20	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Mar., 2001"	"2001/03"	27	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Apr., 2001"	"2001/04"	23	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"May, 2001"	"2001/05"	16	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Jun., 2001"	"2001/06"	15	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Jul., 2001"	"2001/07"	21	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Aug., 2001"	"2001/08"	18	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Oct., 2001"	"2001/10"	15	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Nov., 2001"	"2001/11"	21	Not Applicable	Not Applicable	0.0%
	"Broome County, NY"	"36007"	"Dec., 2001"	"2001/12"	21	Not Applicable	Not Applicable	0.0%
	"Cattaraugus County, NY"	"36009"	"Apr., 2001"	"2001/04"	10	Not Applicable	Not Applicable	0.0%
	"Cattaraugus County, NY"	"36009"	"Oct., 2001"	"2001/10"	11	Not Applicable	Not Applicable	0.0%
	"Cayuga County, NY"	"36011"	"Apr., 2001"	"2001/04"	11	Not Applicable	Not Applicable	0.0%
	"Cayuga County, NY"	"36011"	"Oct., 2001"	"2001/10"	14	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Jan., 2001"	"2001/01"	13	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Feb., 2001"	"2001/02"	14	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Mar., 2001"	"2001/03"	24	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Apr., 2001"	"2001/04"	13	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"May, 2001"	"2001/05"	17	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Jun., 2001"	"2001/06"	12	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Jul., 2001"	"2001/07"	11	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Aug., 2001"	"2001/08"	18	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Sep., 2001"	"2001/09"	10	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Oct., 2001"	"2001/10"	10	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Nov., 2001"	"2001/11"	17	Not Applicable	Not Applicable	0.0%
	"Chautauqua County, NY"	"36013"	"Dec., 2001"	"2001/12"	14	Not Applicable	Not Applicable	0.0%
	"Chemung County, NY"	"36015"	"Jan., 2001"	"2001/01"	14	Not Applicable	Not Applicable	0.0%
	"Chemung County, NY"	"36015"	"May, 2001"	"2001/05"	10	Not Applicable	Not Applicable	0.0%
	"Chemung County, NY"	"36015"	"Jul., 2001"	"2001/07"	11	Not Applicable	Not Applicable	0.0%
	"Chemung County, NY"	"36015"	"Nov., 2001"	"2001/11"	10	Not Applicable	Not Applicable	0.0%
	"Chenango County, NY"	"36017"	"Dec., 2001"	"2001/12"	10	Not Applicable	Not Applicable	0.0%
	"Columbia County, NY"	"36021"	"Feb., 2001"	"2001/02"	10	Not Applicable	Not Applicable	0.0%
	"Columbia County, NY"	"36021"	"Mar., 2001"	"2001/03"	13	Not Applicable	Not Applicable	0.0%
	"Columbia County, NY"	"36021"	"Jul., 2001"	"2001/07"	10	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Jan., 2001"	"2001/01"	31	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Feb., 2001"	"2001/02"	18	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Mar., 2001"	"2001/03"	26	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Apr., 2001"	"2001/04"	21	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"May, 2001"	"2001/05"	10	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Jun., 2001"	"2001/06"	20	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Jul., 2001"	"2001/07"	18	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Aug., 2001"	"2001/08"	13	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Sep., 2001"	"2001/09"	16	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Oct., 2001"	"2001/10"	25	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Nov., 2001"	"2001/11"	14	Not Applicable	Not Applicable	0.0%
	"Dutchess County, NY"	"36027"	"Dec., 2001"	"2001/12"	21	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Jan., 2001"	"2001/01"	80	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Feb., 2001"	"2001/02"	76	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Mar., 2001"	"2001/03"	96	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Apr., 2001"	"2001/04"	61	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"May, 2001"	"2001/05"	84	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Jun., 2001"	"2001/06"	74	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Jul., 2001"	"2001/07"	65	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Aug., 2001"	"2001/08"	72	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Sep., 2001"	"2001/09"	55	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Oct., 2001"	"2001/10"	74	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Nov., 2001"	"2001/11"	64	Not Applicable	Not Applicable	0.0%
	"Erie County, NY"	"36029"	"Dec., 2001"	"2001/12"	66	Not Applicable	Not Applicable	0.0%
	"Fulton County, NY"	"36035"	"Feb., 2001"	"2001/02"	10	Not Applicable	Not Applicable	0.0%
	"Herkimer County, NY"	"36043"	"Jan., 2001"	"2001/01"	10	Not Applicable	Not Applicable	0.0%
	"Herkimer County, NY"	"36043"	"Mar., 2001"	"2001/03"	10	Not Applicable	Not Applicable	0.0%
	"Jefferson County, NY"	"36045"	"Mar., 2001"	"2001/03"	11	Not Applicable	Not Applicable	0.0%
	"Jefferson County, NY"	"36045"	"Apr., 2001"	"2001/04"	11	Not Applicable	Not Applicable	0.0%
	"Jefferson County, NY"	"36045"	"Jul., 2001"	"2001/07"	10	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Jan., 2001"	"2001/01"	144	Not Applicable	Not Applicable	0.1%
	"Kings County, NY"	"36047"	"Feb., 2001"	"2001/02"	117	Not Applicable	Not Applicable	0.1%
	"Kings County, NY"	"36047"	"Mar., 2001"	"2001/03"	117	Not Applicable	Not Applicable	0.1%
	"Kings County, NY"	"36047"	"Apr., 2001"	"2001/04"	117	Not Applicable	Not Applicable	0.1%
	"Kings County, NY"	"36047"	"May, 2001"	"2001/05"	99	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Jun., 2001"	"2001/06"	93	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Jul., 2001"	"2001/07"	100	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Aug., 2001"	"2001/08"	84	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Sep., 2001"	"2001/09"	104	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Oct., 2001"	"2001/10"	99	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Nov., 2001"	"2001/11"	97	Not Applicable	Not Applicable	0.0%
	"Kings County, NY"	"36047"	"Dec., 2001"	"2001/12"	115	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Jan., 2001"	"2001/01"	64	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Feb., 2001"	"2001/02"	50	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Mar., 2001"	"2001/03"	51	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Apr., 2001"	"2001/04"	51	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"May, 2001"	"2001/05"	37	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Jun., 2001"	"2001/06"	41	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Jul., 2001"	"2001/07"	49	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Aug., 2001"	"2001/08"	34	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Sep., 2001"	"2001/09"	39	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Oct., 2001"	"2001/10"	40	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Nov., 2001"	"2001/11"	39	Not Applicable	Not Applicable	0.0%
	"Monroe County, NY"	"36055"	"Dec., 2001"	"2001/12"	58	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Jan., 2001"	"2001/01"	97	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Feb., 2001"	"2001/02"	73	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Mar., 2001"	"2001/03"	80	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Apr., 2001"	"2001/04"	78	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"May, 2001"	"2001/05"	69	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Jun., 2001"	"2001/06"	80	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Jul., 2001"	"2001/07"	77	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Aug., 2001"	"2001/08"	85	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Sep., 2001"	"2001/09"	60	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Oct., 2001"	"2001/10"	81	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Nov., 2001"	"2001/11"	67	Not Applicable	Not Applicable	0.0%
	"Nassau County, NY"	"36059"	"Dec., 2001"	"2001/12"	80	Not Applicable	Not Applicable	0.0%
	"New York County, NY"	"36061"	"Jan., 2001"	"2001/01"	115	Not Applicable	Not Applicable	0.0%
	"New York County, NY"	"36061"	"Feb., 2001"	"2001/02"	111	Not Applicable	Not Applicable	0.0%
	"New York County, NY"	"36061"	"Mar., 2001"	"2001/03"	102	Not Applicable	Not Applicable	0.0%
	"New York County, NY"	"36061"	"Apr., 2001"	"2001/04"	94	Not Applicable	Not Applicable	0.0%
	"New York County, NY"	"36061"	"May, 2001"	"2001/05"	81	Not Applicable	Not Applicable	0.0%
