"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Coos County, NH"	"33007"	"Mar., 2012"	"2012/03"			37	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Apr., 2012"	"2012/04"			35	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"May, 2012"	"2012/05"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"May, 2012"	"2012/05"			42	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2012"	"2012/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2012"	"2012/06"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jun., 2012"	"2012/06"			31	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jul., 2012"	"2012/07"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jul., 2012"	"2012/07"			41	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2012"	"2012/08"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Aug., 2012"	"2012/08"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Sep., 2012"	"2012/09"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Sep., 2012"	"2012/09"			29	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Oct., 2012"	"2012/10"			30	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Nov., 2012"	"2012/11"			29	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2012"	"2012/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Dec., 2012"	"2012/12"			46	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jan., 2013"	"2013/01"			33	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Feb., 2013"	"2013/02"			36	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Mar., 2013"	"2013/03"			38	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Apr., 2013"	"2013/04"			20	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"May, 2013"	"2013/05"			29	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jun., 2013"	"2013/06"			37	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jul., 2013"	"2013/07"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Aug., 2013"	"2013/08"			31	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Sep., 2013"	"2013/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Sep., 2013"	"2013/09"			28	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2013"	"2013/10"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Oct., 2013"	"2013/10"			50	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Nov., 2013"	"2013/11"			35	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Dec., 2013"	"2013/12"			41	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jan., 2014"	"2014/01"			47	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2014"	"2014/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2014"	"2014/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Feb., 2014"	"2014/02"			37	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Mar., 2014"	"2014/03"			47	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Apr., 2014"	"2014/04"			27	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"May, 2014"	"2014/05"			34	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2014"	"2014/06"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jun., 2014"	"2014/06"			43	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jul., 2014"	"2014/07"			23	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2014"	"2014/08"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2014"	"2014/08"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Aug., 2014"	"2014/08"			39	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Sep., 2014"	"2014/09"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Sep., 2014"	"2014/09"			37	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2014"	"2014/10"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Oct., 2014"	"2014/10"			26	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Nov., 2014"	"2014/11"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Nov., 2014"	"2014/11"			42	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2014"	"2014/12"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Dec., 2014"	"2014/12"			34	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2015"	"2015/01"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jan., 2015"	"2015/01"			46	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2015"	"2015/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Feb., 2015"	"2015/02"			46	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2015"	"2015/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Mar., 2015"	"2015/03"			31	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2015"	"2015/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2015"	"2015/04"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Apr., 2015"	"2015/04"			44	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"May, 2015"	"2015/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"May, 2015"	"2015/05"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"May, 2015"	"2015/05"			39	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2015"	"2015/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jun., 2015"	"2015/06"			30	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jul., 2015"	"2015/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jul., 2015"	"2015/07"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jul., 2015"	"2015/07"			40	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2015"	"2015/08"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Aug., 2015"	"2015/08"			26	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Sep., 2015"	"2015/09"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Sep., 2015"	"2015/09"			46	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2015"	"2015/10"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2015"	"2015/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Oct., 2015"	"2015/10"			44	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Nov., 2015"	"2015/11"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Nov., 2015"	"2015/11"			28	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2015"	"2015/12"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2015"	"2015/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2015"	"2015/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Dec., 2015"	"2015/12"			42	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2016"	"2016/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2016"	"2016/01"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jan., 2016"	"2016/01"			43	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2016"	"2016/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Feb., 2016"	"2016/02"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Feb., 2016"	"2016/02"			46	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2016"	"2016/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2016"	"2016/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Mar., 2016"	"2016/03"			37	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2016"	"2016/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2016"	"2016/04"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Apr., 2016"	"2016/04"			39	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"May, 2016"	"2016/05"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"May, 2016"	"2016/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"May, 2016"	"2016/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"May, 2016"	"2016/05"			42	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2016"	"2016/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2016"	"2016/06"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jun., 2016"	"2016/06"			41	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jul., 2016"	"2016/07"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jul., 2016"	"2016/07"			41	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2016"	"2016/08"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2016"	"2016/08"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Aug., 2016"	"2016/08"			37	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Sep., 2016"	"2016/09"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Sep., 2016"	"2016/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Sep., 2016"	"2016/09"			36	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2016"	"2016/10"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Oct., 2016"	"2016/10"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Nov., 2016"	"2016/11"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Nov., 2016"	"2016/11"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2016"	"2016/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Dec., 2016"	"2016/12"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2017"	"2017/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jan., 2017"	"2017/01"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jan., 2017"	"2017/01"			43	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Feb., 2017"	"2017/02"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2017"	"2017/03"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Mar., 2017"	"2017/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Mar., 2017"	"2017/03"			49	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2017"	"2017/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Apr., 2017"	"2017/04"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Apr., 2017"	"2017/04"			35	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"May, 2017"	"2017/05"			27	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2017"	"2017/06"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jun., 2017"	"2017/06"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jun., 2017"	"2017/06"			38	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Jul., 2017"	"2017/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Jul., 2017"	"2017/07"			38	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Aug., 2017"	"2017/08"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Aug., 2017"	"2017/08"			39	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Sep., 2017"	"2017/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Sep., 2017"	"2017/09"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2017"	"2017/10"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Oct., 2017"	"2017/10"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Oct., 2017"	"2017/10"			42	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Nov., 2017"	"2017/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Nov., 2017"	"2017/11"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Nov., 2017"	"2017/11"			32	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2017"	"2017/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Coos County, NH"	"33007"	"Dec., 2017"	"2017/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"	"Dec., 2017"	"2017/12"			43	Not Applicable	Not Applicable
"Total"	"Coos County, NH"	"33007"					7978	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jan., 1999"	"1999/01"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Jan., 1999"	"1999/01"			68	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Feb., 1999"	"1999/02"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Feb., 1999"	"1999/02"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Feb., 1999"	"1999/02"			60	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Mar., 1999"	"1999/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Mar., 1999"	"1999/03"			61	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Apr., 1999"	"1999/04"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Apr., 1999"	"1999/04"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Apr., 1999"	"1999/04"			55	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"May, 1999"	"1999/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"May, 1999"	"1999/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"May, 1999"	"1999/05"			40	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jun., 1999"	"1999/06"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jun., 1999"	"1999/06"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Jun., 1999"	"1999/06"			42	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jul., 1999"	"1999/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jul., 1999"	"1999/07"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Jul., 1999"	"1999/07"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Jul., 1999"	"1999/07"			62	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Aug., 1999"	"1999/08"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Aug., 1999"	"1999/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Aug., 1999"	"1999/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Aug., 1999"	"1999/08"			45	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Sep., 1999"	"1999/09"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Sep., 1999"	"1999/09"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Sep., 1999"	"1999/09"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Sep., 1999"	"1999/09"			55	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Oct., 1999"	"1999/10"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Oct., 1999"	"1999/10"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Oct., 1999"	"1999/10"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Oct., 1999"	"1999/10"			54	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Nov., 1999"	"1999/11"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Nov., 1999"	"1999/11"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Grafton County, NH"	"33009"	"Nov., 1999"	"1999/11"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Grafton County, NH"	"33009"	"Nov., 1999"	"1999/11"			57	Not Applicable	Not Applicable
