"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Madison County, IL"	"17119"	"Jun., 2008"	"2008/06"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Sep., 2008"	"2008/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Sep., 2008"	"2008/09"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Oct., 2008"	"2008/10"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2009"	"2009/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Sep., 2009"	"2009/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Oct., 2009"	"2009/10"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"May, 2010"	"2010/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jul., 2010"	"2010/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Dec., 2010"	"2010/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jan., 2011"	"2011/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Aug., 2011"	"2011/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Apr., 2012"	"2012/04"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"May, 2012"	"2012/05"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Sep., 2012"	"2012/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Dec., 2013"	"2013/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Apr., 2014"	"2014/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"May, 2014"	"2014/05"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jun., 2014"	"2014/06"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Sep., 2014"	"2014/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Nov., 2014"	"2014/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Nov., 2014"	"2014/11"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Dec., 2014"	"2014/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Apr., 2015"	"2015/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Apr., 2015"	"2015/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"May, 2015"	"2015/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Aug., 2015"	"2015/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Nov., 2015"	"2015/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jan., 2016"	"2016/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2016"	"2016/03"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Mar., 2016"	"2016/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Apr., 2016"	"2016/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Sep., 2016"	"2016/09"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Feb., 2017"	"2017/02"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Feb., 2017"	"2017/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"May, 2017"	"2017/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jun., 2017"	"2017/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Jun., 2017"	"2017/06"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Madison County, IL"	"17119"	"Dec., 2017"	"2017/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Aug., 2003"	"2003/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Mar., 2004"	"2004/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Feb., 2007"	"2007/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Mar., 2008"	"2008/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Sep., 2012"	"2012/09"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Jan., 2016"	"2016/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Dec., 2016"	"2016/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Jan., 2017"	"2017/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Dec., 2017"	"2017/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Peoria County, IL"	"17143"	"Dec., 2017"	"2017/12"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Apr., 2010"	"2010/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Jun., 2015"	"2015/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Feb., 2016"	"2016/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"May, 2016"	"2016/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Rock Island County, IL"	"17161"	"Jul., 2017"	"2017/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jun., 1999"	"1999/06"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 1999"	"1999/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 1999"	"1999/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2000"	"2000/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2000"	"2000/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Oct., 2001"	"2001/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2002"	"2002/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Sep., 2002"	"2002/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2003"	"2003/04"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Oct., 2003"	"2003/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2003"	"2003/12"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jul., 2004"	"2004/07"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Aug., 2004"	"2004/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Nov., 2005"	"2005/11"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2006"	"2006/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2006"	"2006/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2007"	"2007/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"May, 2007"	"2007/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2008"	"2008/02"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2008"	"2008/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2008"	"2008/03"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2008"	"2008/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2009"	"2009/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Oct., 2009"	"2009/10"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2010"	"2010/04"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2010"	"2010/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2011"	"2011/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2011"	"2011/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jul., 2011"	"2011/07"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Aug., 2011"	"2011/08"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Sep., 2012"	"2012/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2013"	"2013/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2014"	"2014/04"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"May, 2014"	"2014/05"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jun., 2014"	"2014/06"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Nov., 2014"	"2014/11"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2014"	"2014/12"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Apr., 2015"	"2015/04"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2016"	"2016/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2017"	"2017/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Feb., 2017"	"2017/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Mar., 2017"	"2017/03"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Sep., 2017"	"2017/09"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Oct., 2017"	"2017/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"St. Clair County, IL"	"17163"	"Dec., 2017"	"2017/12"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 1999"	"1999/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Apr., 1999"	"1999/04"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Nov., 2000"	"2000/11"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Dec., 2003"	"2003/12"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2004"	"2004/01"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2004"	"2004/01"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2004"	"2004/03"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2004"	"2004/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jul., 2004"	"2004/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2005"	"2005/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Oct., 2005"	"2005/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Feb., 2007"	"2007/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Apr., 2007"	"2007/04"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Feb., 2008"	"2008/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2008"	"2008/03"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jun., 2008"	"2008/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Nov., 2008"	"2008/11"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Feb., 2009"	"2009/02"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jun., 2009"	"2009/06"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Dec., 2009"	"2009/12"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Feb., 2010"	"2010/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Apr., 2012"	"2012/04"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Nov., 2014"	"2014/11"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Dec., 2014"	"2014/12"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Mar., 2015"	"2015/03"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
	"Sangamon County, IL"	"17167"	"Jul., 2017"	"2017/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Stephenson County, IL"	"17177"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
	"Tazewell County, IL"	"17179"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
