"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Mohave County, AZ"	"04015"	"2003"	"2003"	"35-44 years"	"35-44"	90	21167	425.2
	"Mohave County, AZ"	"04015"	"2003"	"2003"	"45-54 years"	"45-54"	164	23776	689.8
	"Mohave County, AZ"	"04015"	"2003"	"2003"	"55-64 years"	"55-64"	307	25242	1216.2
	"Mohave County, AZ"	"04015"	"2003"	"2003"	"65-74 years"	"65-74"	507	21632	2343.8
	"Mohave County, AZ"	"04015"	"2003"	"2003"	"75-84 years"	"75-84"	702	11725	5987.2
	"Mohave County, AZ"	"04015"	"2003"	"2003"	"85+ years"	"85+"	445	2644	16830.6
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"< 1 year"	"1"	17	2315	Unreliable
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"5-14 years"	"5-14"	10	22807	Unreliable
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"15-24 years"	"15-24"	26	19027	136.6
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"25-34 years"	"25-34"	31	16787	184.7
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"35-44 years"	"35-44"	76	21703	350.2
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"45-54 years"	"45-54"	152	25161	604.1
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"55-64 years"	"55-64"	364	26692	1363.7
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"65-74 years"	"65-74"	554	22731	2437.2
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"75-84 years"	"75-84"	694	12171	5702.1
	"Mohave County, AZ"	"04015"	"2004"	"2004"	"85+ years"	"85+"	414	2688	15401.8
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"< 1 year"	"1"	28	2346	1193.5
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"15-24 years"	"15-24"	27	19978	135.1
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"25-34 years"	"25-34"	27	17738	152.2
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"35-44 years"	"35-44"	63	22218	283.6
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"45-54 years"	"45-54"	195	26656	731.5
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"55-64 years"	"55-64"	339	28462	1191.1
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"65-74 years"	"65-74"	553	23657	2337.6
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"75-84 years"	"75-84"	754	12588	5989.8
	"Mohave County, AZ"	"04015"	"2005"	"2005"	"85+ years"	"85+"	479	2912	16449.2
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"< 1 year"	"1"	20	2337	855.8
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"15-24 years"	"15-24"	27	20989	128.6
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"25-34 years"	"25-34"	23	18392	125.1
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"35-44 years"	"35-44"	68	22730	299.2
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"45-54 years"	"45-54"	186	28035	663.5
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"55-64 years"	"55-64"	365	29809	1224.5
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"65-74 years"	"65-74"	599	24780	2417.3
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"75-84 years"	"75-84"	751	12933	5806.9
	"Mohave County, AZ"	"04015"	"2006"	"2006"	"85+ years"	"85+"	537	3171	16934.7
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"< 1 year"	"1"	19	2490	Unreliable
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"15-24 years"	"15-24"	25	21424	116.7
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"25-34 years"	"25-34"	39	18589	209.8
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"35-44 years"	"35-44"	68	22358	304.1
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"45-54 years"	"45-54"	181	28665	631.4
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"55-64 years"	"55-64"	338	30676	1101.8
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"65-74 years"	"65-74"	585	25828	2265.0
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"75-84 years"	"75-84"	700	13246	5284.6
	"Mohave County, AZ"	"04015"	"2007"	"2007"	"85+ years"	"85+"	494	3340	14790.4
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"< 1 year"	"1"	11	2465	Unreliable
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"15-24 years"	"15-24"	19	21194	Unreliable
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"25-34 years"	"25-34"	21	18495	113.5
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"35-44 years"	"35-44"	56	21549	259.9
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"45-54 years"	"45-54"	194	28810	673.4
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"55-64 years"	"55-64"	375	30776	1218.5
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"65-74 years"	"65-74"	643	26851	2394.7
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"75-84 years"	"75-84"	734	13586	5402.6
	"Mohave County, AZ"	"04015"	"2008"	"2008"	"85+ years"	"85+"	496	3462	14327.0
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"< 1 year"	"1"	15	2147	Unreliable
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"15-24 years"	"15-24"	23	20971	109.7
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"25-34 years"	"25-34"	37	18256	202.7
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"35-44 years"	"35-44"	71	20630	344.2
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"45-54 years"	"45-54"	208	28821	721.7
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"55-64 years"	"55-64"	323	30970	1042.9
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"65-74 years"	"65-74"	630	27878	2259.8
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"75-84 years"	"75-84"	672	13900	4834.5
	"Mohave County, AZ"	"04015"	"2009"	"2009"	"85+ years"	"85+"	516	3707	13919.6
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"< 1 year"	"1"	14	2093	Unreliable
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"15-24 years"	"15-24"	33	20997	157.2
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"25-34 years"	"25-34"	30	18277	164.1
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"35-44 years"	"35-44"	47	20110	233.7
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"45-54 years"	"45-54"	189	28724	658.0
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"55-64 years"	"55-64"	421	31509	1336.1
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"65-74 years"	"65-74"	614	28309	2168.9
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"75-84 years"	"75-84"	766	14431	5308.0
	"Mohave County, AZ"	"04015"	"2010"	"2010"	"85+ years"	"85+"	577	3918	14726.9
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"< 1 year"	"1"	19	2079	Unreliable
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"15-24 years"	"15-24"	19	21027	Unreliable
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"25-34 years"	"25-34"	36	18743	192.1
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"35-44 years"	"35-44"	61	19678	310.0
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"45-54 years"	"45-54"	188	27950	672.6
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"55-64 years"	"55-64"	390	32671	1193.7
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"65-74 years"	"65-74"	626	29121	2149.7
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"75-84 years"	"75-84"	814	15199	5355.6
	"Mohave County, AZ"	"04015"	"2011"	"2011"	"85+ years"	"85+"	582	4194	13877.0
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"15-24 years"	"15-24"	26	21318	122.0
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"25-34 years"	"25-34"	39	19368	201.4
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"35-44 years"	"35-44"	78	19557	398.8
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"45-54 years"	"45-54"	199	27250	730.3
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"55-64 years"	"55-64"	427	32052	1332.2
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"65-74 years"	"65-74"	685	30533	2243.5
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"75-84 years"	"75-84"	777	15695	4950.6
	"Mohave County, AZ"	"04015"	"2012"	"2012"	"85+ years"	"85+"	603	4387	13745.2
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"15-24 years"	"15-24"	18	21026	Unreliable
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"25-34 years"	"25-34"	35	19693	177.7
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"35-44 years"	"35-44"	62	19411	319.4
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"45-54 years"	"45-54"	198	26278	753.5
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"55-64 years"	"55-64"	460	32062	1434.7
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"65-74 years"	"65-74"	725	31325	2314.4
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"75-84 years"	"75-84"	809	16574	4881.1
	"Mohave County, AZ"	"04015"	"2013"	"2013"	"85+ years"	"85+"	656	4685	14002.1
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"< 1 year"	"1"	16	1824	Unreliable
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"15-24 years"	"15-24"	16	20675	Unreliable
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"25-34 years"	"25-34"	21	19966	105.2
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"35-44 years"	"35-44"	74	19181	385.8
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"45-54 years"	"45-54"	166	25415	653.2
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"55-64 years"	"55-64"	413	32246	1280.8
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"65-74 years"	"65-74"	721	32412	2224.5
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"75-84 years"	"75-84"	762	17335	4395.7
	"Mohave County, AZ"	"04015"	"2014"	"2014"	"85+ years"	"85+"	612	5008	12220.4
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"< 1 year"	"1"	13	1835	Unreliable
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"15-24 years"	"15-24"	19	20677	Unreliable
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"25-34 years"	"25-34"	47	20360	230.8
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"35-44 years"	"35-44"	54	18889	285.9
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"45-54 years"	"45-54"	191	24825	769.4
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"55-64 years"	"55-64"	414	32727	1265.0
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"65-74 years"	"65-74"	795	33253	2390.8
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"75-84 years"	"75-84"	870	18067	4815.4
	"Mohave County, AZ"	"04015"	"2015"	"2015"	"85+ years"	"85+"	677	5396	12546.3
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"15-24 years"	"15-24"	21	20048	104.7
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"25-34 years"	"25-34"	41	20475	200.2
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"35-44 years"	"35-44"	65	18574	350.0
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"45-54 years"	"45-54"	172	24213	710.4
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"55-64 years"	"55-64"	460	33224	1384.5
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"65-74 years"	"65-74"	815	34226	2381.2
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"75-84 years"	"75-84"	890	18858	4719.5
	"Mohave County, AZ"	"04015"	"2016"	"2016"	"85+ years"	"85+"	772	5550	13909.9
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"< 1 year"	"1"	11	1786	Unreliable
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"15-24 years"	"15-24"	19	19591	Unreliable
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"25-34 years"	"25-34"	39	20987	185.8
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"35-44 years"	"35-44"	59	18580	317.5
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"45-54 years"	"45-54"	167	23479	711.3
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"55-64 years"	"55-64"	447	33412	1337.8
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"65-74 years"	"65-74"	835	35431	2356.7
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"75-84 years"	"75-84"	937	20108	4659.8
	"Mohave County, AZ"	"04015"	"2017"	"2017"	"85+ years"	"85+"	777	5908	13151.7
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"< 1 year"	"1"	15	1631	Unreliable
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"15-24 years"	"15-24"	22	14351	153.3
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"25-34 years"	"25-34"	29	11175	259.5
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"35-44 years"	"35-44"	43	13545	317.5
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"45-54 years"	"45-54"	43	10980	391.6
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"55-64 years"	"55-64"	100	8243	1213.2
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"65-74 years"	"65-74"	134	5918	2264.3
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"75-84 years"	"75-84"	176	2760	6376.8
	"Navajo County, AZ"	"04017"	"1999"	"1999"	"85+ years"	"85+"	109	777	14028.3
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"< 1 year"	"1"	11	1624	Unreliable
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"15-24 years"	"15-24"	22	14634	150.3
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"25-34 years"	"25-34"	14	11087	Unreliable
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"35-44 years"	"35-44"	45	13588	331.2
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"45-54 years"	"45-54"	78	11376	685.7
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"55-64 years"	"55-64"	82	8523	962.1
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"65-74 years"	"65-74"	138	6063	2276.1
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"75-84 years"	"75-84"	160	2882	5551.7
	"Navajo County, AZ"	"04017"	"2000"	"2000"	"85+ years"	"85+"	110	813	13530.1
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"< 1 year"	"1"	11	1596	Unreliable
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"15-24 years"	"15-24"	37	14809	249.8
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"25-34 years"	"25-34"	30	10843	276.7
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"35-44 years"	"35-44"	53	13544	391.3
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"45-54 years"	"45-54"	66	11875	555.8
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"55-64 years"	"55-64"	84	8785	956.2
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"65-74 years"	"65-74"	123	6202	1983.2
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"75-84 years"	"75-84"	146	3080	4740.3
	"Navajo County, AZ"	"04017"	"2001"	"2001"	"85+ years"	"85+"	125	818	15281.2
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"15-24 years"	"15-24"	30	15423	194.5
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"25-34 years"	"25-34"	28	11013	254.2
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"35-44 years"	"35-44"	51	13457	379.0
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"45-54 years"	"45-54"	74	12341	599.6
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"55-64 years"	"55-64"	88	9217	954.8
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"65-74 years"	"65-74"	132	6485	2035.5
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"75-84 years"	"75-84"	159	3241	4905.9
	"Navajo County, AZ"	"04017"	"2002"	"2002"	"85+ years"	"85+"	116	828	14009.7
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"< 1 year"	"1"	15	1590	Unreliable
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"5-14 years"	"5-14"	11	19697	Unreliable
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"15-24 years"	"15-24"	38	15964	238.0
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"25-34 years"	"25-34"	41	11184	366.6
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"35-44 years"	"35-44"	75	13238	566.6
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"45-54 years"	"45-54"	73	12622	578.4
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"55-64 years"	"55-64"	87	9676	899.1
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"65-74 years"	"65-74"	152	6721	2261.6
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"75-84 years"	"75-84"	192	3333	5760.6
	"Navajo County, AZ"	"04017"	"2003"	"2003"	"85+ years"	"85+"	134	852	15727.7
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"< 1 year"	"1"	12	1720	Unreliable
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"15-24 years"	"15-24"	36	16365	220.0
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"25-34 years"	"25-34"	30	11229	267.2
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"35-44 years"	"35-44"	56	13154	425.7
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"45-54 years"	"45-54"	75	12980	577.8
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"55-64 years"	"55-64"	109	10247	1063.7
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"65-74 years"	"65-74"	136	7016	1938.4
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"75-84 years"	"75-84"	170	3403	4995.6
	"Navajo County, AZ"	"04017"	"2004"	"2004"	"85+ years"	"85+"	139	892	15583.0
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"< 1 year"	"1"	17	1833	Unreliable
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"15-24 years"	"15-24"	36	16615	216.7
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"25-34 years"	"25-34"	43	11328	379.6
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"35-44 years"	"35-44"	44	13023	337.9
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"45-54 years"	"45-54"	78	13266	588.0
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"55-64 years"	"55-64"	120	10756	1115.7
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"65-74 years"	"65-74"	144	7312	1969.4
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"75-84 years"	"75-84"	173	3593	4814.9
	"Navajo County, AZ"	"04017"	"2005"	"2005"	"85+ years"	"85+"	152	926	16414.7
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"15-24 years"	"15-24"	44	16728	263.0
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"25-34 years"	"25-34"	39	11371	343.0
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"35-44 years"	"35-44"	69	12945	533.0
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"45-54 years"	"45-54"	79	13830	571.2
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"55-64 years"	"55-64"	103	11276	913.4
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"65-74 years"	"65-74"	136	7704	1765.3
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"75-84 years"	"75-84"	216	3686	5860.0
	"Navajo County, AZ"	"04017"	"2006"	"2006"	"85+ years"	"85+"	163	1014	16075.0
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"< 1 year"	"1"	23	1852	1241.9
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"15-24 years"	"15-24"	36	16647	216.3
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"25-34 years"	"25-34"	41	11559	354.7
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"35-44 years"	"35-44"	55	12892	426.6
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"45-54 years"	"45-54"	72	14119	510.0
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"55-64 years"	"55-64"	123	11761	1045.8
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"65-74 years"	"65-74"	162	8009	2022.7
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"75-84 years"	"75-84"	190	3848	4937.6
	"Navajo County, AZ"	"04017"	"2007"	"2007"	"85+ years"	"85+"	188	1042	18042.2
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"< 1 year"	"1"	17	1910	Unreliable
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"15-24 years"	"15-24"	30	16564	181.1
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"25-34 years"	"25-34"	31	11668	265.7
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"35-44 years"	"35-44"	53	12530	423.0
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"45-54 years"	"45-54"	82	14424	568.5
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"55-64 years"	"55-64"	125	12210	1023.8
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"65-74 years"	"65-74"	160	8335	1919.6
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"75-84 years"	"75-84"	159	3932	4043.7
	"Navajo County, AZ"	"04017"	"2008"	"2008"	"85+ years"	"85+"	139	1069	13002.8
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"15-24 years"	"15-24"	25	16205	154.3
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"25-34 years"	"25-34"	36	11776	305.7
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"35-44 years"	"35-44"	61	12122	503.2
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"45-54 years"	"45-54"	89	14518	613.0
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"55-64 years"	"55-64"	108	12592	857.7
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"65-74 years"	"65-74"	147	8694	1690.8
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"75-84 years"	"75-84"	188	4051	4640.8
	"Navajo County, AZ"	"04017"	"2009"	"2009"	"85+ years"	"85+"	133	1143	11636.0
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"15-24 years"	"15-24"	34	15859	214.4
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"25-34 years"	"25-34"	44	11935	368.7
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"35-44 years"	"35-44"	52	11815	440.1
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"45-54 years"	"45-54"	96	14365	668.3
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"55-64 years"	"55-64"	117	12934	904.6
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"65-74 years"	"65-74"	145	8867	1635.3
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"75-84 years"	"75-84"	173	4136	4182.8
	"Navajo County, AZ"	"04017"	"2010"	"2010"	"85+ years"	"85+"	151	1238	12197.1
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"< 1 year"	"1"	14	1719	Unreliable
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"15-24 years"	"15-24"	33	15874	207.9
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"25-34 years"	"25-34"	46	11839	388.5
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"35-44 years"	"35-44"	37	11578	319.6
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"45-54 years"	"45-54"	93	13995	664.5
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"55-64 years"	"55-64"	135	13353	1011.0
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"65-74 years"	"65-74"	156	9209	1694.0
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"75-84 years"	"75-84"	195	4276	4560.3
	"Navajo County, AZ"	"04017"	"2011"	"2011"	"85+ years"	"85+"	191	1343	14221.9
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"< 1 year"	"1"	15	1689	Unreliable
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"15-24 years"	"15-24"	37	15673	236.1
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"25-34 years"	"25-34"	49	11803	415.1
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"35-44 years"	"35-44"	51	11386	447.9
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"45-54 years"	"45-54"	81	13623	594.6
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"55-64 years"	"55-64"	131	13452	973.8
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"65-74 years"	"65-74"	159	9707	1638.0
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"75-84 years"	"75-84"	218	4434	4916.6
	"Navajo County, AZ"	"04017"	"2012"	"2012"	"85+ years"	"85+"	166	1469	11300.2
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"15-24 years"	"15-24"	28	15436	181.4
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"25-34 years"	"25-34"	46	12202	377.0
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"35-44 years"	"35-44"	58	11436	507.2
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"45-54 years"	"45-54"	84	13256	633.7
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"55-64 years"	"55-64"	137	13590	1008.1
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"65-74 years"	"65-74"	190	9936	1912.2
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"75-84 years"	"75-84"	208	4717	4409.6
	"Navajo County, AZ"	"04017"	"2013"	"2013"	"85+ years"	"85+"	197	1559	12636.3
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"< 1 year"	"1"	11	1611	Unreliable
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"15-24 years"	"15-24"	18	15295	Unreliable
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"25-34 years"	"25-34"	55	12459	441.4
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"35-44 years"	"35-44"	35	11402	307.0
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"45-54 years"	"45-54"	82	13091	626.4
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"55-64 years"	"55-64"	124	13711	904.4
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"65-74 years"	"65-74"	201	10570	1901.6
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"75-84 years"	"75-84"	205	4904	4180.3
	"Navajo County, AZ"	"04017"	"2014"	"2014"	"85+ years"	"85+"	206	1587	12980.5
	"Navajo County, AZ"	"04017"	"2015"	"2015"	"< 1 year"	"1"	13	1571	Unreliable
