"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Lincoln County, AR"	"05079"	"2012"	"2012"	"85+ years"	"85+"	30	227	13215.9
	"Lincoln County, AR"	"05079"	"2013"	"2013"	"55-64 years"	"55-64"	24	1615	1486.1
	"Lincoln County, AR"	"05079"	"2013"	"2013"	"65-74 years"	"65-74"	26	1010	2574.3
	"Lincoln County, AR"	"05079"	"2013"	"2013"	"75-84 years"	"75-84"	38	620	6129.0
	"Lincoln County, AR"	"05079"	"2013"	"2013"	"85+ years"	"85+"	31	215	14418.6
	"Lincoln County, AR"	"05079"	"2014"	"2014"	"45-54 years"	"45-54"	12	2109	Unreliable
	"Lincoln County, AR"	"05079"	"2014"	"2014"	"55-64 years"	"55-64"	16	1575	Unreliable
	"Lincoln County, AR"	"05079"	"2014"	"2014"	"65-74 years"	"65-74"	21	1042	2015.4
	"Lincoln County, AR"	"05079"	"2014"	"2014"	"75-84 years"	"75-84"	30	637	4709.6
	"Lincoln County, AR"	"05079"	"2014"	"2014"	"85+ years"	"85+"	32	212	15094.3
	"Lincoln County, AR"	"05079"	"2015"	"2015"	"45-54 years"	"45-54"	10	2055	Unreliable
	"Lincoln County, AR"	"05079"	"2015"	"2015"	"65-74 years"	"65-74"	32	1085	2949.3
	"Lincoln County, AR"	"05079"	"2015"	"2015"	"75-84 years"	"75-84"	36	643	5598.8
	"Lincoln County, AR"	"05079"	"2015"	"2015"	"85+ years"	"85+"	32	212	15094.3
	"Lincoln County, AR"	"05079"	"2016"	"2016"	"45-54 years"	"45-54"	11	1992	Unreliable
	"Lincoln County, AR"	"05079"	"2016"	"2016"	"55-64 years"	"55-64"	29	1568	1849.5
	"Lincoln County, AR"	"05079"	"2016"	"2016"	"65-74 years"	"65-74"	25	1111	2250.2
	"Lincoln County, AR"	"05079"	"2016"	"2016"	"75-84 years"	"75-84"	31	641	4836.2
	"Lincoln County, AR"	"05079"	"2016"	"2016"	"85+ years"	"85+"	37	224	16517.9
	"Lincoln County, AR"	"05079"	"2017"	"2017"	"35-44 years"	"35-44"	10	1977	Unreliable
	"Lincoln County, AR"	"05079"	"2017"	"2017"	"45-54 years"	"45-54"	10	1965	Unreliable
	"Lincoln County, AR"	"05079"	"2017"	"2017"	"55-64 years"	"55-64"	33	1572	2099.2
	"Lincoln County, AR"	"05079"	"2017"	"2017"	"65-74 years"	"65-74"	26	1130	2300.9
	"Lincoln County, AR"	"05079"	"2017"	"2017"	"75-84 years"	"75-84"	48	659	7283.8
	"Lincoln County, AR"	"05079"	"2017"	"2017"	"85+ years"	"85+"	33	254	12992.1
	"Little River County, AR"	"05081"	"1999"	"1999"	"45-54 years"	"45-54"	11	1894	Unreliable
	"Little River County, AR"	"05081"	"1999"	"1999"	"55-64 years"	"55-64"	18	1500	Unreliable
	"Little River County, AR"	"05081"	"1999"	"1999"	"65-74 years"	"65-74"	33	1062	3107.3
	"Little River County, AR"	"05081"	"1999"	"1999"	"75-84 years"	"75-84"	47	688	6831.4
	"Little River County, AR"	"05081"	"1999"	"1999"	"85+ years"	"85+"	47	274	17153.3
	"Little River County, AR"	"05081"	"2000"	"2000"	"45-54 years"	"45-54"	12	1934	Unreliable
	"Little River County, AR"	"05081"	"2000"	"2000"	"55-64 years"	"55-64"	18	1558	Unreliable
	"Little River County, AR"	"05081"	"2000"	"2000"	"65-74 years"	"65-74"	29	1081	2682.7
	"Little River County, AR"	"05081"	"2000"	"2000"	"75-84 years"	"75-84"	46	696	6609.2
	"Little River County, AR"	"05081"	"2000"	"2000"	"85+ years"	"85+"	43	277	15523.5
	"Little River County, AR"	"05081"	"2001"	"2001"	"45-54 years"	"45-54"	14	1916	Unreliable
	"Little River County, AR"	"05081"	"2001"	"2001"	"55-64 years"	"55-64"	14	1587	Unreliable
	"Little River County, AR"	"05081"	"2001"	"2001"	"65-74 years"	"65-74"	38	1081	3515.3
	"Little River County, AR"	"05081"	"2001"	"2001"	"75-84 years"	"75-84"	54	698	7736.4
	"Little River County, AR"	"05081"	"2001"	"2001"	"85+ years"	"85+"	49	269	18215.6
	"Little River County, AR"	"05081"	"2002"	"2002"	"55-64 years"	"55-64"	18	1667	Unreliable
	"Little River County, AR"	"05081"	"2002"	"2002"	"65-74 years"	"65-74"	20	1086	1841.6
	"Little River County, AR"	"05081"	"2002"	"2002"	"75-84 years"	"75-84"	42	704	5965.9
	"Little River County, AR"	"05081"	"2002"	"2002"	"85+ years"	"85+"	47	249	18875.5
	"Little River County, AR"	"05081"	"2003"	"2003"	"35-44 years"	"35-44"	10	1718	Unreliable
	"Little River County, AR"	"05081"	"2003"	"2003"	"45-54 years"	"45-54"	18	1885	Unreliable
	"Little River County, AR"	"05081"	"2003"	"2003"	"55-64 years"	"55-64"	16	1729	Unreliable
	"Little River County, AR"	"05081"	"2003"	"2003"	"65-74 years"	"65-74"	25	1105	2262.4
	"Little River County, AR"	"05081"	"2003"	"2003"	"75-84 years"	"75-84"	32	720	4444.4
	"Little River County, AR"	"05081"	"2003"	"2003"	"85+ years"	"85+"	32	224	14285.7
	"Little River County, AR"	"05081"	"2004"	"2004"	"55-64 years"	"55-64"	17	1784	Unreliable
	"Little River County, AR"	"05081"	"2004"	"2004"	"65-74 years"	"65-74"	39	1132	3445.2
	"Little River County, AR"	"05081"	"2004"	"2004"	"75-84 years"	"75-84"	40	699	5722.5
	"Little River County, AR"	"05081"	"2004"	"2004"	"85+ years"	"85+"	38	251	15139.4
	"Little River County, AR"	"05081"	"2005"	"2005"	"55-64 years"	"55-64"	22	1840	1195.7
	"Little River County, AR"	"05081"	"2005"	"2005"	"65-74 years"	"65-74"	29	1163	2493.6
	"Little River County, AR"	"05081"	"2005"	"2005"	"75-84 years"	"75-84"	44	683	6442.2
	"Little River County, AR"	"05081"	"2005"	"2005"	"85+ years"	"85+"	50	232	21551.7
	"Little River County, AR"	"05081"	"2006"	"2006"	"45-54 years"	"45-54"	10	1782	Unreliable
	"Little River County, AR"	"05081"	"2006"	"2006"	"55-64 years"	"55-64"	25	1845	1355.0
	"Little River County, AR"	"05081"	"2006"	"2006"	"65-74 years"	"65-74"	24	1219	1968.8
	"Little River County, AR"	"05081"	"2006"	"2006"	"75-84 years"	"75-84"	44	661	6656.6
	"Little River County, AR"	"05081"	"2006"	"2006"	"85+ years"	"85+"	34	243	13991.8
	"Little River County, AR"	"05081"	"2007"	"2007"	"45-54 years"	"45-54"	10	1802	Unreliable
	"Little River County, AR"	"05081"	"2007"	"2007"	"55-64 years"	"55-64"	22	1826	1204.8
	"Little River County, AR"	"05081"	"2007"	"2007"	"65-74 years"	"65-74"	32	1281	2498.0
	"Little River County, AR"	"05081"	"2007"	"2007"	"75-84 years"	"75-84"	43	673	6389.3
	"Little River County, AR"	"05081"	"2007"	"2007"	"85+ years"	"85+"	42	233	18025.8
	"Little River County, AR"	"05081"	"2008"	"2008"	"35-44 years"	"35-44"	12	1695	Unreliable
	"Little River County, AR"	"05081"	"2008"	"2008"	"45-54 years"	"45-54"	13	1771	Unreliable
	"Little River County, AR"	"05081"	"2008"	"2008"	"55-64 years"	"55-64"	18	1821	Unreliable
	"Little River County, AR"	"05081"	"2008"	"2008"	"65-74 years"	"65-74"	34	1307	2601.4
	"Little River County, AR"	"05081"	"2008"	"2008"	"75-84 years"	"75-84"	35	658	5319.1
	"Little River County, AR"	"05081"	"2008"	"2008"	"85+ years"	"85+"	50	246	20325.2
	"Little River County, AR"	"05081"	"2009"	"2009"	"45-54 years"	"45-54"	15	1812	Unreliable
	"Little River County, AR"	"05081"	"2009"	"2009"	"55-64 years"	"55-64"	28	1833	1527.6
	"Little River County, AR"	"05081"	"2009"	"2009"	"65-74 years"	"65-74"	37	1320	2803.0
	"Little River County, AR"	"05081"	"2009"	"2009"	"75-84 years"	"75-84"	47	683	6881.4
	"Little River County, AR"	"05081"	"2009"	"2009"	"85+ years"	"85+"	46	236	19491.5
	"Little River County, AR"	"05081"	"2010"	"2010"	"45-54 years"	"45-54"	13	1877	Unreliable
	"Little River County, AR"	"05081"	"2010"	"2010"	"55-64 years"	"55-64"	16	1838	Unreliable
	"Little River County, AR"	"05081"	"2010"	"2010"	"65-74 years"	"65-74"	42	1337	3141.4
	"Little River County, AR"	"05081"	"2010"	"2010"	"75-84 years"	"75-84"	54	678	7964.6
	"Little River County, AR"	"05081"	"2010"	"2010"	"85+ years"	"85+"	42	238	17647.1
	"Little River County, AR"	"05081"	"2011"	"2011"	"45-54 years"	"45-54"	12	1790	Unreliable
	"Little River County, AR"	"05081"	"2011"	"2011"	"55-64 years"	"55-64"	17	1837	Unreliable
	"Little River County, AR"	"05081"	"2011"	"2011"	"65-74 years"	"65-74"	30	1370	2189.8
	"Little River County, AR"	"05081"	"2011"	"2011"	"75-84 years"	"75-84"	46	682	6744.9
	"Little River County, AR"	"05081"	"2011"	"2011"	"85+ years"	"85+"	38	243	15637.9
	"Little River County, AR"	"05081"	"2012"	"2012"	"45-54 years"	"45-54"	10	1757	Unreliable
	"Little River County, AR"	"05081"	"2012"	"2012"	"55-64 years"	"55-64"	25	1851	1350.6
	"Little River County, AR"	"05081"	"2012"	"2012"	"65-74 years"	"65-74"	28	1396	2005.7
	"Little River County, AR"	"05081"	"2012"	"2012"	"75-84 years"	"75-84"	47	676	6952.7
	"Little River County, AR"	"05081"	"2012"	"2012"	"85+ years"	"85+"	30	228	13157.9
	"Little River County, AR"	"05081"	"2013"	"2013"	"55-64 years"	"55-64"	27	1809	1492.5
	"Little River County, AR"	"05081"	"2013"	"2013"	"65-74 years"	"65-74"	30	1439	2084.8
	"Little River County, AR"	"05081"	"2013"	"2013"	"75-84 years"	"75-84"	42	676	6213.0
	"Little River County, AR"	"05081"	"2013"	"2013"	"85+ years"	"85+"	47	249	18875.5
	"Little River County, AR"	"05081"	"2014"	"2014"	"45-54 years"	"45-54"	10	1697	Unreliable
	"Little River County, AR"	"05081"	"2014"	"2014"	"55-64 years"	"55-64"	25	1774	1409.2
	"Little River County, AR"	"05081"	"2014"	"2014"	"65-74 years"	"65-74"	44	1500	2933.3
	"Little River County, AR"	"05081"	"2014"	"2014"	"75-84 years"	"75-84"	32	697	4591.1
	"Little River County, AR"	"05081"	"2014"	"2014"	"85+ years"	"85+"	34	244	13934.4
	"Little River County, AR"	"05081"	"2015"	"2015"	"45-54 years"	"45-54"	16	1672	Unreliable
	"Little River County, AR"	"05081"	"2015"	"2015"	"55-64 years"	"55-64"	20	1735	1152.7
	"Little River County, AR"	"05081"	"2015"	"2015"	"65-74 years"	"65-74"	40	1517	2636.8
	"Little River County, AR"	"05081"	"2015"	"2015"	"75-84 years"	"75-84"	47	734	6403.3
	"Little River County, AR"	"05081"	"2015"	"2015"	"85+ years"	"85+"	38	258	14728.7
	"Little River County, AR"	"05081"	"2016"	"2016"	"45-54 years"	"45-54"	12	1657	Unreliable
	"Little River County, AR"	"05081"	"2016"	"2016"	"55-64 years"	"55-64"	26	1751	1484.9
	"Little River County, AR"	"05081"	"2016"	"2016"	"65-74 years"	"65-74"	36	1500	2400.0
	"Little River County, AR"	"05081"	"2016"	"2016"	"75-84 years"	"75-84"	50	789	6337.1
	"Little River County, AR"	"05081"	"2016"	"2016"	"85+ years"	"85+"	44	253	17391.3
	"Little River County, AR"	"05081"	"2017"	"2017"	"45-54 years"	"45-54"	10	1636	Unreliable
	"Little River County, AR"	"05081"	"2017"	"2017"	"55-64 years"	"55-64"	33	1715	1924.2
	"Little River County, AR"	"05081"	"2017"	"2017"	"65-74 years"	"65-74"	37	1501	2465.0
	"Little River County, AR"	"05081"	"2017"	"2017"	"75-84 years"	"75-84"	49	820	5975.6
	"Little River County, AR"	"05081"	"2017"	"2017"	"85+ years"	"85+"	37	240	15416.7
	"Logan County, AR"	"05083"	"1999"	"1999"	"45-54 years"	"45-54"	17	2878	Unreliable
	"Logan County, AR"	"05083"	"1999"	"1999"	"55-64 years"	"55-64"	27	2330	1158.8
	"Logan County, AR"	"05083"	"1999"	"1999"	"65-74 years"	"65-74"	55	1823	3017.0
	"Logan County, AR"	"05083"	"1999"	"1999"	"75-84 years"	"75-84"	84	1279	6567.6
	"Logan County, AR"	"05083"	"1999"	"1999"	"85+ years"	"85+"	92	471	19532.9
	"Logan County, AR"	"05083"	"2000"	"2000"	"35-44 years"	"35-44"	11	3303	Unreliable
	"Logan County, AR"	"05083"	"2000"	"2000"	"45-54 years"	"45-54"	17	2958	Unreliable
	"Logan County, AR"	"05083"	"2000"	"2000"	"55-64 years"	"55-64"	34	2412	1409.6
	"Logan County, AR"	"05083"	"2000"	"2000"	"65-74 years"	"65-74"	44	1840	2391.3
	"Logan County, AR"	"05083"	"2000"	"2000"	"75-84 years"	"75-84"	72	1282	5616.2
	"Logan County, AR"	"05083"	"2000"	"2000"	"85+ years"	"85+"	98	477	20545.1
	"Logan County, AR"	"05083"	"2001"	"2001"	"45-54 years"	"45-54"	17	3026	Unreliable
	"Logan County, AR"	"05083"	"2001"	"2001"	"55-64 years"	"55-64"	26	2449	1061.7
	"Logan County, AR"	"05083"	"2001"	"2001"	"65-74 years"	"65-74"	47	1807	2601.0
	"Logan County, AR"	"05083"	"2001"	"2001"	"75-84 years"	"75-84"	87	1300	6692.3
	"Logan County, AR"	"05083"	"2001"	"2001"	"85+ years"	"85+"	67	474	14135.0
	"Logan County, AR"	"05083"	"2002"	"2002"	"45-54 years"	"45-54"	21	2986	703.3
	"Logan County, AR"	"05083"	"2002"	"2002"	"55-64 years"	"55-64"	37	2532	1461.3
	"Logan County, AR"	"05083"	"2002"	"2002"	"65-74 years"	"65-74"	50	1845	2710.0
	"Logan County, AR"	"05083"	"2002"	"2002"	"75-84 years"	"75-84"	70	1283	5456.0
	"Logan County, AR"	"05083"	"2002"	"2002"	"85+ years"	"85+"	90	453	19867.5
	"Logan County, AR"	"05083"	"2003"	"2003"	"55-64 years"	"55-64"	22	2620	839.7
	"Logan County, AR"	"05083"	"2003"	"2003"	"65-74 years"	"65-74"	44	1897	2319.5
	"Logan County, AR"	"05083"	"2003"	"2003"	"75-84 years"	"75-84"	78	1303	5986.2
	"Logan County, AR"	"05083"	"2003"	"2003"	"85+ years"	"85+"	74	437	16933.6
	"Logan County, AR"	"05083"	"2004"	"2004"	"35-44 years"	"35-44"	12	3197	Unreliable
	"Logan County, AR"	"05083"	"2004"	"2004"	"45-54 years"	"45-54"	28	3091	905.9
	"Logan County, AR"	"05083"	"2004"	"2004"	"55-64 years"	"55-64"	36	2704	1331.4
	"Logan County, AR"	"05083"	"2004"	"2004"	"65-74 years"	"65-74"	45	1928	2334.0
	"Logan County, AR"	"05083"	"2004"	"2004"	"75-84 years"	"75-84"	77	1324	5815.7
	"Logan County, AR"	"05083"	"2004"	"2004"	"85+ years"	"85+"	80	413	19370.5
	"Logan County, AR"	"05083"	"2005"	"2005"	"45-54 years"	"45-54"	20	3130	639.0
	"Logan County, AR"	"05083"	"2005"	"2005"	"55-64 years"	"55-64"	37	2787	1327.6
	"Logan County, AR"	"05083"	"2005"	"2005"	"65-74 years"	"65-74"	56	1957	2861.5
	"Logan County, AR"	"05083"	"2005"	"2005"	"75-84 years"	"75-84"	68	1274	5337.5
	"Logan County, AR"	"05083"	"2005"	"2005"	"85+ years"	"85+"	72	440	16363.6
	"Logan County, AR"	"05083"	"2006"	"2006"	"45-54 years"	"45-54"	17	3190	Unreliable
	"Logan County, AR"	"05083"	"2006"	"2006"	"55-64 years"	"55-64"	30	2859	1049.3
	"Logan County, AR"	"05083"	"2006"	"2006"	"65-74 years"	"65-74"	52	2029	2562.8
	"Logan County, AR"	"05083"	"2006"	"2006"	"75-84 years"	"75-84"	63	1240	5080.6
	"Logan County, AR"	"05083"	"2006"	"2006"	"85+ years"	"85+"	78	460	16956.5
	"Logan County, AR"	"05083"	"2007"	"2007"	"35-44 years"	"35-44"	10	3020	Unreliable
	"Logan County, AR"	"05083"	"2007"	"2007"	"45-54 years"	"45-54"	14	3264	Unreliable
	"Logan County, AR"	"05083"	"2007"	"2007"	"55-64 years"	"55-64"	43	2886	1490.0
	"Logan County, AR"	"05083"	"2007"	"2007"	"65-74 years"	"65-74"	46	2113	2177.0
	"Logan County, AR"	"05083"	"2007"	"2007"	"75-84 years"	"75-84"	60	1241	4834.8
	"Logan County, AR"	"05083"	"2007"	"2007"	"85+ years"	"85+"	79	468	16880.3
	"Logan County, AR"	"05083"	"2008"	"2008"	"35-44 years"	"35-44"	13	2876	Unreliable
	"Logan County, AR"	"05083"	"2008"	"2008"	"45-54 years"	"45-54"	24	3301	727.1
	"Logan County, AR"	"05083"	"2008"	"2008"	"55-64 years"	"55-64"	36	2904	1239.7
	"Logan County, AR"	"05083"	"2008"	"2008"	"65-74 years"	"65-74"	62	2159	2871.7
	"Logan County, AR"	"05083"	"2008"	"2008"	"75-84 years"	"75-84"	64	1222	5237.3
	"Logan County, AR"	"05083"	"2008"	"2008"	"85+ years"	"85+"	87	467	18629.6
	"Logan County, AR"	"05083"	"2009"	"2009"	"45-54 years"	"45-54"	15	3307	Unreliable
	"Logan County, AR"	"05083"	"2009"	"2009"	"55-64 years"	"55-64"	43	2920	1472.6
	"Logan County, AR"	"05083"	"2009"	"2009"	"65-74 years"	"65-74"	60	2161	2776.5
	"Logan County, AR"	"05083"	"2009"	"2009"	"75-84 years"	"75-84"	81	1215	6666.7
	"Logan County, AR"	"05083"	"2009"	"2009"	"85+ years"	"85+"	74	464	15948.3
	"Logan County, AR"	"05083"	"2010"	"2010"	"45-54 years"	"45-54"	30	3372	889.7
	"Logan County, AR"	"05083"	"2010"	"2010"	"55-64 years"	"55-64"	25	2936	851.5
	"Logan County, AR"	"05083"	"2010"	"2010"	"65-74 years"	"65-74"	55	2170	2534.6
	"Logan County, AR"	"05083"	"2010"	"2010"	"75-84 years"	"75-84"	72	1198	6010.0
	"Logan County, AR"	"05083"	"2010"	"2010"	"85+ years"	"85+"	87	474	18354.4
	"Logan County, AR"	"05083"	"2011"	"2011"	"45-54 years"	"45-54"	23	3380	680.5
	"Logan County, AR"	"05083"	"2011"	"2011"	"55-64 years"	"55-64"	27	2927	922.4
	"Logan County, AR"	"05083"	"2011"	"2011"	"65-74 years"	"65-74"	43	2240	1919.6
	"Logan County, AR"	"05083"	"2011"	"2011"	"75-84 years"	"75-84"	73	1204	6063.1
	"Logan County, AR"	"05083"	"2011"	"2011"	"85+ years"	"85+"	82	468	17521.4
	"Logan County, AR"	"05083"	"2012"	"2012"	"45-54 years"	"45-54"	17	3250	Unreliable
	"Logan County, AR"	"05083"	"2012"	"2012"	"55-64 years"	"55-64"	35	2886	1212.8
	"Logan County, AR"	"05083"	"2012"	"2012"	"65-74 years"	"65-74"	49	2330	2103.0
	"Logan County, AR"	"05083"	"2012"	"2012"	"75-84 years"	"75-84"	74	1244	5948.6
	"Logan County, AR"	"05083"	"2012"	"2012"	"85+ years"	"85+"	63	483	13043.5
	"Logan County, AR"	"05083"	"2013"	"2013"	"35-44 years"	"35-44"	10	2563	Unreliable
	"Logan County, AR"	"05083"	"2013"	"2013"	"45-54 years"	"45-54"	23	3234	711.2
	"Logan County, AR"	"05083"	"2013"	"2013"	"55-64 years"	"55-64"	43	2950	1457.6
	"Logan County, AR"	"05083"	"2013"	"2013"	"65-74 years"	"65-74"	72	2366	3043.1
	"Logan County, AR"	"05083"	"2013"	"2013"	"75-84 years"	"75-84"	41	1288	3183.2
	"Logan County, AR"	"05083"	"2013"	"2013"	"85+ years"	"85+"	77	487	15811.1
	"Logan County, AR"	"05083"	"2014"	"2014"	"45-54 years"	"45-54"	26	3214	809.0
	"Logan County, AR"	"05083"	"2014"	"2014"	"55-64 years"	"55-64"	43	2977	1444.4
	"Logan County, AR"	"05083"	"2014"	"2014"	"65-74 years"	"65-74"	61	2406	2535.3
	"Logan County, AR"	"05083"	"2014"	"2014"	"75-84 years"	"75-84"	78	1311	5949.7
	"Logan County, AR"	"05083"	"2014"	"2014"	"85+ years"	"85+"	69	493	13995.9
	"Logan County, AR"	"05083"	"2015"	"2015"	"45-54 years"	"45-54"	17	3156	Unreliable
	"Logan County, AR"	"05083"	"2015"	"2015"	"55-64 years"	"55-64"	39	2999	1300.4
	"Logan County, AR"	"05083"	"2015"	"2015"	"65-74 years"	"65-74"	54	2416	2235.1
	"Logan County, AR"	"05083"	"2015"	"2015"	"75-84 years"	"75-84"	94	1332	7057.1
	"Logan County, AR"	"05083"	"2015"	"2015"	"85+ years"	"85+"	88	499	17635.3
	"Logan County, AR"	"05083"	"2016"	"2016"	"45-54 years"	"45-54"	10	3100	Unreliable
	"Logan County, AR"	"05083"	"2016"	"2016"	"55-64 years"	"55-64"	42	3037	1382.9
	"Logan County, AR"	"05083"	"2016"	"2016"	"65-74 years"	"65-74"	50	2443	2046.7
	"Logan County, AR"	"05083"	"2016"	"2016"	"75-84 years"	"75-84"	62	1351	4589.2
	"Logan County, AR"	"05083"	"2016"	"2016"	"85+ years"	"85+"	75	487	15400.4
	"Logan County, AR"	"05083"	"2017"	"2017"	"45-54 years"	"45-54"	23	3054	753.1
	"Logan County, AR"	"05083"	"2017"	"2017"	"55-64 years"	"55-64"	46	3074	1496.4
	"Logan County, AR"	"05083"	"2017"	"2017"	"65-74 years"	"65-74"	69	2404	2870.2
	"Logan County, AR"	"05083"	"2017"	"2017"	"75-84 years"	"75-84"	75	1355	5535.1
	"Logan County, AR"	"05083"	"2017"	"2017"	"85+ years"	"85+"	67	444	15090.1
	"Lonoke County, AR"	"05085"	"1999"	"1999"	"35-44 years"	"35-44"	19	8874	Unreliable
	"Lonoke County, AR"	"05085"	"1999"	"1999"	"45-54 years"	"45-54"	28	6616	423.2
	"Lonoke County, AR"	"05085"	"1999"	"1999"	"55-64 years"	"55-64"	53	4598	1152.7
	"Lonoke County, AR"	"05085"	"1999"	"1999"	"65-74 years"	"65-74"	97	2912	3331.0
	"Lonoke County, AR"	"05085"	"1999"	"1999"	"75-84 years"	"75-84"	115	1787	6435.4
	"Lonoke County, AR"	"05085"	"1999"	"1999"	"85+ years"	"85+"	117	696	16810.3
	"Lonoke County, AR"	"05085"	"2000"	"2000"	"25-34 years"	"25-34"	10	7246	Unreliable
	"Lonoke County, AR"	"05085"	"2000"	"2000"	"35-44 years"	"35-44"	22	9092	242.0
	"Lonoke County, AR"	"05085"	"2000"	"2000"	"45-54 years"	"45-54"	38	6813	557.8
	"Lonoke County, AR"	"05085"	"2000"	"2000"	"55-64 years"	"55-64"	76	4772	1592.6
	"Lonoke County, AR"	"05085"	"2000"	"2000"	"65-74 years"	"65-74"	71	2967	2393.0
	"Lonoke County, AR"	"05085"	"2000"	"2000"	"75-84 years"	"75-84"	118	1802	6548.3
	"Lonoke County, AR"	"05085"	"2000"	"2000"	"85+ years"	"85+"	118	722	16343.5
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"15-24 years"	"15-24"	11	7097	Unreliable
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"25-34 years"	"25-34"	10	7367	Unreliable
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"35-44 years"	"35-44"	23	9186	250.4
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"45-54 years"	"45-54"	24	7122	337.0
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"55-64 years"	"55-64"	46	4919	935.1
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"65-74 years"	"65-74"	81	3118	2597.8
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"75-84 years"	"75-84"	114	1817	6274.1
	"Lonoke County, AR"	"05085"	"2001"	"2001"	"85+ years"	"85+"	122	744	16397.8
	"Lonoke County, AR"	"05085"	"2002"	"2002"	"15-24 years"	"15-24"	13	7285	Unreliable
	"Lonoke County, AR"	"05085"	"2002"	"2002"	"35-44 years"	"35-44"	14	9187	Unreliable
	"Lonoke County, AR"	"05085"	"2002"	"2002"	"45-54 years"	"45-54"	24	7323	327.7
	"Lonoke County, AR"	"05085"	"2002"	"2002"	"55-64 years"	"55-64"	54	5176	1043.3
	"Lonoke County, AR"	"05085"	"2002"	"2002"	"65-74 years"	"65-74"	85	3247	2617.8
	"Lonoke County, AR"	"05085"	"2002"	"2002"	"75-84 years"	"75-84"	116	1835	6321.5
	"Lonoke County, AR"	"05085"	"2002"	"2002"	"85+ years"	"85+"	115	730	15753.4
	"Lonoke County, AR"	"05085"	"2003"	"2003"	"25-34 years"	"25-34"	12	7583	Unreliable
	"Lonoke County, AR"	"05085"	"2003"	"2003"	"35-44 years"	"35-44"	19	9246	Unreliable
	"Lonoke County, AR"	"05085"	"2003"	"2003"	"45-54 years"	"45-54"	36	7566	475.8
	"Lonoke County, AR"	"05085"	"2003"	"2003"	"55-64 years"	"55-64"	51	5424	940.3
	"Lonoke County, AR"	"05085"	"2003"	"2003"	"65-74 years"	"65-74"	95	3390	2802.4
	"Lonoke County, AR"	"05085"	"2003"	"2003"	"75-84 years"	"75-84"	149	1871	7963.7
	"Lonoke County, AR"	"05085"	"2003"	"2003"	"85+ years"	"85+"	121	720	16805.6
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"15-24 years"	"15-24"	10	7904	Unreliable
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"25-34 years"	"25-34"	17	7950	Unreliable
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"35-44 years"	"35-44"	19	9387	Unreliable
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"45-54 years"	"45-54"	45	7828	574.9
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"55-64 years"	"55-64"	55	5714	962.5
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"65-74 years"	"65-74"	97	3525	2751.8
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"75-84 years"	"75-84"	120	1883	6372.8
	"Lonoke County, AR"	"05085"	"2004"	"2004"	"85+ years"	"85+"	114	741	15384.6
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"15-24 years"	"15-24"	13	8058	Unreliable
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"25-34 years"	"25-34"	11	8195	Unreliable
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"35-44 years"	"35-44"	15	9501	Unreliable
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"45-54 years"	"45-54"	37	8308	445.4
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"55-64 years"	"55-64"	52	5994	867.5
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"65-74 years"	"65-74"	99	3652	2710.8
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"75-84 years"	"75-84"	118	1967	5999.0
	"Lonoke County, AR"	"05085"	"2005"	"2005"	"85+ years"	"85+"	131	708	18502.8
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"15-24 years"	"15-24"	12	8271	Unreliable
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"25-34 years"	"25-34"	12	8614	Unreliable
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"35-44 years"	"35-44"	34	9703	350.4
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"45-54 years"	"45-54"	43	8681	495.3
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"55-64 years"	"55-64"	80	6322	1265.4
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"65-74 years"	"65-74"	90	3913	2300.0
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"75-84 years"	"75-84"	105	2005	5236.9
	"Lonoke County, AR"	"05085"	"2006"	"2006"	"85+ years"	"85+"	119	762	15616.8
	"Lonoke County, AR"	"05085"	"2007"	"2007"	"25-34 years"	"25-34"	12	8841	Unreliable
