"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"New Haven County, CT"	"09009"	"Mar., 2010"	"2010/03"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Mar., 2010"	"2010/03"			72	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2010"	"2010/04"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Apr., 2010"	"2010/04"			45	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2010"	"2010/05"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2010"	"2010/05"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"May, 2010"	"2010/05"			51	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2010"	"2010/06"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2010"	"2010/06"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2010"	"2010/06"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jun., 2010"	"2010/06"			55	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2010"	"2010/07"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2010"	"2010/07"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jul., 2010"	"2010/07"			48	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2010"	"2010/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2010"	"2010/08"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Aug., 2010"	"2010/08"			42	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2010"	"2010/09"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2010"	"2010/09"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Sep., 2010"	"2010/09"			42	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2010"	"2010/10"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2010"	"2010/10"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Oct., 2010"	"2010/10"			65	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2010"	"2010/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2010"	"2010/11"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Nov., 2010"	"2010/11"			57	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2010"	"2010/12"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2010"	"2010/12"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Dec., 2010"	"2010/12"			59	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2011"	"2011/01"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2011"	"2011/01"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2011"	"2011/01"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jan., 2011"	"2011/01"			91	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2011"	"2011/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2011"	"2011/02"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Feb., 2011"	"2011/02"			67	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2011"	"2011/03"	"75-84 years"	"75-84"	30	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2011"	"2011/03"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Mar., 2011"	"2011/03"			77	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2011"	"2011/04"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2011"	"2011/04"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Apr., 2011"	"2011/04"			63	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2011"	"2011/05"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2011"	"2011/05"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"May, 2011"	"2011/05"			62	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2011"	"2011/06"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2011"	"2011/06"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2011"	"2011/06"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jun., 2011"	"2011/06"			53	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2011"	"2011/07"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2011"	"2011/07"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jul., 2011"	"2011/07"			67	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2011"	"2011/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2011"	"2011/08"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Aug., 2011"	"2011/08"			47	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2011"	"2011/09"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Sep., 2011"	"2011/09"			45	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2011"	"2011/10"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2011"	"2011/10"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Oct., 2011"	"2011/10"			59	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2011"	"2011/11"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2011"	"2011/11"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Nov., 2011"	"2011/11"			60	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2011"	"2011/12"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2011"	"2011/12"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Dec., 2011"	"2011/12"			66	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2012"	"2012/01"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2012"	"2012/01"	"85+ years"	"85+"	41	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jan., 2012"	"2012/01"			73	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2012"	"2012/02"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2012"	"2012/02"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Feb., 2012"	"2012/02"			58	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2012"	"2012/03"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2012"	"2012/03"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Mar., 2012"	"2012/03"			71	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2012"	"2012/04"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2012"	"2012/04"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Apr., 2012"	"2012/04"			71	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2012"	"2012/05"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2012"	"2012/05"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"May, 2012"	"2012/05"			66	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2012"	"2012/06"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2012"	"2012/06"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jun., 2012"	"2012/06"			54	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2012"	"2012/07"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jul., 2012"	"2012/07"			39	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2012"	"2012/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2012"	"2012/08"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Aug., 2012"	"2012/08"			44	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2012"	"2012/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2012"	"2012/09"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Sep., 2012"	"2012/09"			49	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Oct., 2012"	"2012/10"			55	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Nov., 2012"	"2012/11"			55	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Dec., 2012"	"2012/12"			66	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	70	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jan., 2013"	"2013/01"			116	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Feb., 2013"	"2013/02"			44	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2013"	"2013/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Mar., 2013"	"2013/03"			68	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2013"	"2013/04"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2013"	"2013/04"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Apr., 2013"	"2013/04"			62	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2013"	"2013/05"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2013"	"2013/05"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"May, 2013"	"2013/05"			59	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jun., 2013"	"2013/06"			56	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2013"	"2013/07"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jul., 2013"	"2013/07"			48	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2013"	"2013/08"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Aug., 2013"	"2013/08"			48	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2013"	"2013/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2013"	"2013/09"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Sep., 2013"	"2013/09"			54	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2013"	"2013/10"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Oct., 2013"	"2013/10"			51	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Nov., 2013"	"2013/11"			58	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2013"	"2013/12"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2013"	"2013/12"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Dec., 2013"	"2013/12"			60	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2014"	"2014/01"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jan., 2014"	"2014/01"			84	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2014"	"2014/02"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2014"	"2014/02"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Feb., 2014"	"2014/02"			76	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2014"	"2014/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Mar., 2014"	"2014/03"			65	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2014"	"2014/04"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2014"	"2014/04"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Apr., 2014"	"2014/04"			90	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2014"	"2014/05"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2014"	"2014/05"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2014"	"2014/05"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"May, 2014"	"2014/05"			71	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2014"	"2014/06"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2014"	"2014/06"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2014"	"2014/06"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jun., 2014"	"2014/06"			58	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2014"	"2014/07"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2014"	"2014/07"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2014"	"2014/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jul., 2014"	"2014/07"			55	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2014"	"2014/08"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2014"	"2014/08"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2014"	"2014/08"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Aug., 2014"	"2014/08"			62	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2014"	"2014/09"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2014"	"2014/09"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Sep., 2014"	"2014/09"			57	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2014"	"2014/10"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2014"	"2014/10"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2014"	"2014/10"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Oct., 2014"	"2014/10"			67	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2014"	"2014/11"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2014"	"2014/11"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Nov., 2014"	"2014/11"			55	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2014"	"2014/12"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2014"	"2014/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2014"	"2014/12"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Dec., 2014"	"2014/12"			60	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2015"	"2015/01"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2015"	"2015/01"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jan., 2015"	"2015/01"			83	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2015"	"2015/02"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Feb., 2015"	"2015/02"			67	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2015"	"2015/03"	"65-74 years"	"65-74"	17	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2015"	"2015/03"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Mar., 2015"	"2015/03"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Mar., 2015"	"2015/03"			77	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2015"	"2015/04"	"65-74 years"	"65-74"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2015"	"2015/04"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Apr., 2015"	"2015/04"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Apr., 2015"	"2015/04"			77	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2015"	"2015/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"May, 2015"	"2015/05"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"May, 2015"	"2015/05"			43	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2015"	"2015/06"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jun., 2015"	"2015/06"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jun., 2015"	"2015/06"			63	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2015"	"2015/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2015"	"2015/07"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jul., 2015"	"2015/07"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jul., 2015"	"2015/07"			69	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2015"	"2015/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Aug., 2015"	"2015/08"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Aug., 2015"	"2015/08"			48	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2015"	"2015/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Sep., 2015"	"2015/09"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Sep., 2015"	"2015/09"			56	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2015"	"2015/10"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Oct., 2015"	"2015/10"			48	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2015"	"2015/11"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Nov., 2015"	"2015/11"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Nov., 2015"	"2015/11"			64	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2015"	"2015/12"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2015"	"2015/12"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Dec., 2015"	"2015/12"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Dec., 2015"	"2015/12"			60	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2016"	"2016/01"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Jan., 2016"	"2016/01"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"New Haven County, CT"	"09009"	"Jan., 2016"	"2016/01"			72	Not Applicable	Not Applicable
	"New Haven County, CT"	"09009"	"Feb., 2016"	"2016/02"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
