"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"15-24 years"	"15-24"	49	64144	76.4
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"25-34 years"	"25-34"	70	75511	92.7
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"35-44 years"	"35-44"	131	86013	152.3
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"45-54 years"	"45-54"	207	74397	278.2
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"55-64 years"	"55-64"	269	37966	708.5
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"65-74 years"	"65-74"	454	22687	2001.1
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"75-84 years"	"75-84"	755	14480	5214.1
	"Arapahoe County, CO"	"08005"	"2000"	"2000"	"85+ years"	"85+"	691	4762	14510.7
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"< 1 year"	"1"	34	7355	462.3
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"1-4 years"	"1-4"	14	27656	Unreliable
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"5-14 years"	"5-14"	11	75262	Unreliable
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"15-24 years"	"15-24"	51	67419	75.6
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"25-34 years"	"25-34"	74	77924	95.0
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"35-44 years"	"35-44"	147	85731	171.5
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"45-54 years"	"45-54"	241	78194	308.2
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"55-64 years"	"55-64"	279	39877	699.7
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"65-74 years"	"65-74"	442	22997	1922.0
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"75-84 years"	"75-84"	831	15027	5530.0
	"Arapahoe County, CO"	"08005"	"2001"	"2001"	"85+ years"	"85+"	771	4951	15572.6
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"< 1 year"	"1"	42	7364	570.3
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"5-14 years"	"5-14"	12	75087	Unreliable
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"15-24 years"	"15-24"	52	69422	74.9
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"25-34 years"	"25-34"	73	78869	92.6
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"35-44 years"	"35-44"	135	84314	160.1
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"45-54 years"	"45-54"	254	78804	322.3
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"55-64 years"	"55-64"	300	43091	696.2
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"65-74 years"	"65-74"	434	23020	1885.3
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"75-84 years"	"75-84"	849	15412	5508.7
	"Arapahoe County, CO"	"08005"	"2002"	"2002"	"85+ years"	"85+"	764	5085	15024.6
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"< 1 year"	"1"	40	7774	514.5
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"1-4 years"	"1-4"	11	29400	Unreliable
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"5-14 years"	"5-14"	17	74822	Unreliable
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"15-24 years"	"15-24"	49	70209	69.8
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"25-34 years"	"25-34"	64	78132	81.9
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"35-44 years"	"35-44"	115	83091	138.4
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"45-54 years"	"45-54"	235	79661	295.0
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"55-64 years"	"55-64"	282	46348	608.4
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"65-74 years"	"65-74"	449	23380	1920.4
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"75-84 years"	"75-84"	848	15537	5457.9
	"Arapahoe County, CO"	"08005"	"2003"	"2003"	"85+ years"	"85+"	793	5336	14861.3
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"< 1 year"	"1"	52	7737	672.1
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"5-14 years"	"5-14"	14	74516	Unreliable
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"15-24 years"	"15-24"	50	71290	70.1
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"25-34 years"	"25-34"	79	78664	100.4
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"35-44 years"	"35-44"	126	81765	154.1
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"45-54 years"	"45-54"	262	80483	325.5
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"55-64 years"	"55-64"	306	48966	624.9
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"65-74 years"	"65-74"	426	23807	1789.4
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"75-84 years"	"75-84"	794	15702	5056.7
	"Arapahoe County, CO"	"08005"	"2004"	"2004"	"85+ years"	"85+"	789	5666	13925.2
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"< 1 year"	"1"	49	7812	627.2
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"15-24 years"	"15-24"	59	71602	82.4
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"25-34 years"	"25-34"	52	77400	67.2
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"35-44 years"	"35-44"	123	81273	151.3
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"45-54 years"	"45-54"	266	81961	324.5
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"55-64 years"	"55-64"	317	52183	607.5
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"65-74 years"	"65-74"	420	24574	1709.1
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"75-84 years"	"75-84"	798	15967	4997.8
	"Arapahoe County, CO"	"08005"	"2005"	"2005"	"85+ years"	"85+"	879	5950	14773.1
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"< 1 year"	"1"	43	7732	556.1
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"5-14 years"	"5-14"	12	75309	Unreliable
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"15-24 years"	"15-24"	62	72058	86.0
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"25-34 years"	"25-34"	62	77329	80.2
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"35-44 years"	"35-44"	108	81059	133.2
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"45-54 years"	"45-54"	266	82682	321.7
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"55-64 years"	"55-64"	295	55225	534.2
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"65-74 years"	"65-74"	430	26031	1651.9
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"75-84 years"	"75-84"	821	16516	4970.9
	"Arapahoe County, CO"	"08005"	"2006"	"2006"	"85+ years"	"85+"	952	6321	15060.9
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"< 1 year"	"1"	64	7992	800.8
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"15-24 years"	"15-24"	56	72242	77.5
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"25-34 years"	"25-34"	59	78646	75.0
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"35-44 years"	"35-44"	134	81360	164.7
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"45-54 years"	"45-54"	265	83687	316.7
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"55-64 years"	"55-64"	354	58399	606.2
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"65-74 years"	"65-74"	375	27232	1377.1
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"75-84 years"	"75-84"	814	16885	4820.8
	"Arapahoe County, CO"	"08005"	"2007"	"2007"	"85+ years"	"85+"	947	6842	13841.0
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"< 1 year"	"1"	54	7814	691.1
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"15-24 years"	"15-24"	44	72909	60.3
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"25-34 years"	"25-34"	58	80748	71.8
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"35-44 years"	"35-44"	128	81349	157.3
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"45-54 years"	"45-54"	290	84405	343.6
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"55-64 years"	"55-64"	364	61410	592.7
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"65-74 years"	"65-74"	475	28960	1640.2
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"75-84 years"	"75-84"	773	17194	4495.8
	"Arapahoe County, CO"	"08005"	"2008"	"2008"	"85+ years"	"85+"	990	7197	13755.7
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"< 1 year"	"1"	55	7833	702.2
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"5-14 years"	"5-14"	14	80143	Unreliable
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"15-24 years"	"15-24"	53	73191	72.4
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"25-34 years"	"25-34"	69	82808	83.3
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"35-44 years"	"35-44"	119	81449	146.1
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"45-54 years"	"45-54"	264	85053	310.4
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"55-64 years"	"55-64"	418	64438	648.7
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"65-74 years"	"65-74"	498	30832	1615.2
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"75-84 years"	"75-84"	746	17364	4296.2
	"Arapahoe County, CO"	"08005"	"2009"	"2009"	"85+ years"	"85+"	1046	7601	13761.3
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"< 1 year"	"1"	51	7859	648.9
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"1-4 years"	"1-4"	11	32836	Unreliable
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"5-14 years"	"5-14"	11	81440	Unreliable
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"15-24 years"	"15-24"	46	73672	62.4
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"25-34 years"	"25-34"	72	84333	85.4
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"35-44 years"	"35-44"	112	82072	136.5
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"45-54 years"	"45-54"	227	85340	266.0
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"55-64 years"	"55-64"	440	66871	658.0
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"65-74 years"	"65-74"	473	32140	1471.7
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"75-84 years"	"75-84"	773	17687	4370.4
	"Arapahoe County, CO"	"08005"	"2010"	"2010"	"85+ years"	"85+"	1019	7753	13143.3
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"< 1 year"	"1"	40	7763	515.3
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"15-24 years"	"15-24"	46	74652	61.6
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"25-34 years"	"25-34"	72	87352	82.4
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"35-44 years"	"35-44"	129	83399	154.7
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"45-54 years"	"45-54"	272	85100	319.6
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"55-64 years"	"55-64"	465	70848	656.3
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"65-74 years"	"65-74"	468	34263	1365.9
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"75-84 years"	"75-84"	802	18090	4433.4
	"Arapahoe County, CO"	"08005"	"2011"	"2011"	"85+ years"	"85+"	1097	8204	13371.5
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"< 1 year"	"1"	37	7649	483.7
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"15-24 years"	"15-24"	37	75560	49.0
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"25-34 years"	"25-34"	76	88689	85.7
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"35-44 years"	"35-44"	133	84644	157.1
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"45-54 years"	"45-54"	258	84506	305.3
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"55-64 years"	"55-64"	440	72495	606.9
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"65-74 years"	"65-74"	537	38392	1398.7
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"75-84 years"	"75-84"	769	18882	4072.7
	"Arapahoe County, CO"	"08005"	"2012"	"2012"	"85+ years"	"85+"	1083	8719	12421.1
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"< 1 year"	"1"	42	7573	554.6
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"5-14 years"	"5-14"	14	84967	Unreliable
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"15-24 years"	"15-24"	41	77076	53.2
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"25-34 years"	"25-34"	93	90694	102.5
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"35-44 years"	"35-44"	107	86260	124.0
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"45-54 years"	"45-54"	248	84161	294.7
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"55-64 years"	"55-64"	457	74063	617.0
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"65-74 years"	"65-74"	534	41535	1285.7
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"75-84 years"	"75-84"	728	19332	3765.8
	"Arapahoe County, CO"	"08005"	"2013"	"2013"	"85+ years"	"85+"	1122	8987	12484.7
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"< 1 year"	"1"	45	7906	569.2
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"5-14 years"	"5-14"	11	86200	Unreliable
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"15-24 years"	"15-24"	37	78776	47.0
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"25-34 years"	"25-34"	98	92560	105.9
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"35-44 years"	"35-44"	143	87826	162.8
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"45-54 years"	"45-54"	230	83808	274.4
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"55-64 years"	"55-64"	494	75780	651.9
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"65-74 years"	"65-74"	607	44399	1367.1
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"75-84 years"	"75-84"	799	19954	4004.2
	"Arapahoe County, CO"	"08005"	"2014"	"2014"	"85+ years"	"85+"	1163	9160	12696.5
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"< 1 year"	"1"	41	7974	514.2
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"15-24 years"	"15-24"	53	80108	66.2
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"25-34 years"	"25-34"	94	95234	98.7
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"35-44 years"	"35-44"	131	89094	147.0
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"45-54 years"	"45-54"	236	84329	279.9
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"55-64 years"	"55-64"	472	77630	608.0
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"65-74 years"	"65-74"	597	47082	1268.0
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"75-84 years"	"75-84"	840	20501	4097.4
	"Arapahoe County, CO"	"08005"	"2015"	"2015"	"85+ years"	"85+"	1227	9385	13074.1
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"< 1 year"	"1"	45	8006	562.1
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"5-14 years"	"5-14"	12	86954	Unreliable
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"15-24 years"	"15-24"	67	80045	83.7
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"25-34 years"	"25-34"	100	96911	103.2
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"35-44 years"	"35-44"	134	89501	149.7
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"45-54 years"	"45-54"	249	84790	293.7
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"55-64 years"	"55-64"	510	78538	649.4
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"65-74 years"	"65-74"	668	49372	1353.0
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"75-84 years"	"75-84"	882	20984	4203.2
	"Arapahoe County, CO"	"08005"	"2016"	"2016"	"85+ years"	"85+"	1230	9464	12996.6
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"< 1 year"	"1"	37	8082	457.8
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"15-24 years"	"15-24"	61	78900	77.3
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"25-34 years"	"25-34"	98	100135	97.9
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"35-44 years"	"35-44"	136	91244	149.1
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"45-54 years"	"45-54"	220	85025	258.7
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"55-64 years"	"55-64"	479	79167	605.1
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"65-74 years"	"65-74"	680	51045	1332.2
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"75-84 years"	"75-84"	924	21278	4342.5
	"Arapahoe County, CO"	"08005"	"2017"	"2017"	"85+ years"	"85+"	1320	9030	14617.9
	"Archuleta County, CO"	"08007"	"1999"	"1999"	"65-74 years"	"65-74"	13	776	Unreliable
	"Archuleta County, CO"	"08007"	"1999"	"1999"	"75-84 years"	"75-84"	14	292	Unreliable
	"Archuleta County, CO"	"08007"	"1999"	"1999"	"85+ years"	"85+"	11	69	Unreliable
	"Archuleta County, CO"	"08007"	"2000"	"2000"	"75-84 years"	"75-84"	10	300	Unreliable
	"Archuleta County, CO"	"08007"	"2000"	"2000"	"85+ years"	"85+"	15	73	Unreliable
	"Archuleta County, CO"	"08007"	"2001"	"2001"	"75-84 years"	"75-84"	18	348	Unreliable
	"Archuleta County, CO"	"08007"	"2001"	"2001"	"85+ years"	"85+"	15	77	Unreliable
	"Archuleta County, CO"	"08007"	"2002"	"2002"	"65-74 years"	"65-74"	13	839	Unreliable
	"Archuleta County, CO"	"08007"	"2002"	"2002"	"75-84 years"	"75-84"	17	395	Unreliable
	"Archuleta County, CO"	"08007"	"2002"	"2002"	"85+ years"	"85+"	13	96	Unreliable
	"Archuleta County, CO"	"08007"	"2003"	"2003"	"75-84 years"	"75-84"	18	449	Unreliable
	"Archuleta County, CO"	"08007"	"2003"	"2003"	"85+ years"	"85+"	13	111	Unreliable
	"Archuleta County, CO"	"08007"	"2004"	"2004"	"75-84 years"	"75-84"	17	471	Unreliable
	"Archuleta County, CO"	"08007"	"2004"	"2004"	"85+ years"	"85+"	19	107	Unreliable
	"Archuleta County, CO"	"08007"	"2005"	"2005"	"55-64 years"	"55-64"	14	1973	Unreliable
	"Archuleta County, CO"	"08007"	"2005"	"2005"	"75-84 years"	"75-84"	17	490	Unreliable
	"Archuleta County, CO"	"08007"	"2005"	"2005"	"85+ years"	"85+"	17	111	Unreliable
	"Archuleta County, CO"	"08007"	"2006"	"2006"	"65-74 years"	"65-74"	11	1122	Unreliable
	"Archuleta County, CO"	"08007"	"2006"	"2006"	"75-84 years"	"75-84"	18	477	Unreliable
	"Archuleta County, CO"	"08007"	"2006"	"2006"	"85+ years"	"85+"	22	141	15602.8
	"Archuleta County, CO"	"08007"	"2007"	"2007"	"55-64 years"	"55-64"	17	2283	Unreliable
	"Archuleta County, CO"	"08007"	"2007"	"2007"	"65-74 years"	"65-74"	15	1158	Unreliable
	"Archuleta County, CO"	"08007"	"2007"	"2007"	"75-84 years"	"75-84"	14	548	Unreliable
	"Archuleta County, CO"	"08007"	"2007"	"2007"	"85+ years"	"85+"	24	147	16326.5
	"Archuleta County, CO"	"08007"	"2008"	"2008"	"65-74 years"	"65-74"	14	1223	Unreliable
	"Archuleta County, CO"	"08007"	"2008"	"2008"	"75-84 years"	"75-84"	19	559	Unreliable
	"Archuleta County, CO"	"08007"	"2008"	"2008"	"85+ years"	"85+"	17	148	Unreliable
	"Archuleta County, CO"	"08007"	"2009"	"2009"	"45-54 years"	"45-54"	11	2119	Unreliable
	"Archuleta County, CO"	"08007"	"2009"	"2009"	"55-64 years"	"55-64"	17	2437	Unreliable
	"Archuleta County, CO"	"08007"	"2009"	"2009"	"65-74 years"	"65-74"	17	1265	Unreliable
	"Archuleta County, CO"	"08007"	"2009"	"2009"	"75-84 years"	"75-84"	15	570	Unreliable
	"Archuleta County, CO"	"08007"	"2009"	"2009"	"85+ years"	"85+"	19	184	Unreliable
	"Archuleta County, CO"	"08007"	"2010"	"2010"	"65-74 years"	"65-74"	11	1323	Unreliable
	"Archuleta County, CO"	"08007"	"2010"	"2010"	"75-84 years"	"75-84"	20	614	3257.3
	"Archuleta County, CO"	"08007"	"2010"	"2010"	"85+ years"	"85+"	19	179	Unreliable
	"Archuleta County, CO"	"08007"	"2011"	"2011"	"55-64 years"	"55-64"	15	2481	Unreliable
	"Archuleta County, CO"	"08007"	"2011"	"2011"	"65-74 years"	"65-74"	12	1441	Unreliable
	"Archuleta County, CO"	"08007"	"2011"	"2011"	"75-84 years"	"75-84"	18	638	Unreliable
	"Archuleta County, CO"	"08007"	"2011"	"2011"	"85+ years"	"85+"	21	190	11052.6
	"Archuleta County, CO"	"08007"	"2012"	"2012"	"65-74 years"	"65-74"	17	1592	Unreliable
	"Archuleta County, CO"	"08007"	"2012"	"2012"	"75-84 years"	"75-84"	14	657	Unreliable
	"Archuleta County, CO"	"08007"	"2012"	"2012"	"85+ years"	"85+"	26	196	13265.3
	"Archuleta County, CO"	"08007"	"2013"	"2013"	"55-64 years"	"55-64"	19	2482	Unreliable
	"Archuleta County, CO"	"08007"	"2013"	"2013"	"65-74 years"	"65-74"	19	1717	Unreliable
	"Archuleta County, CO"	"08007"	"2013"	"2013"	"75-84 years"	"75-84"	20	672	2976.2
	"Archuleta County, CO"	"08007"	"2013"	"2013"	"85+ years"	"85+"	31	211	14691.9
	"Archuleta County, CO"	"08007"	"2014"	"2014"	"55-64 years"	"55-64"	15	2419	Unreliable
	"Archuleta County, CO"	"08007"	"2014"	"2014"	"65-74 years"	"65-74"	18	1878	Unreliable
	"Archuleta County, CO"	"08007"	"2014"	"2014"	"75-84 years"	"75-84"	26	705	3687.9
	"Archuleta County, CO"	"08007"	"2014"	"2014"	"85+ years"	"85+"	29	225	12888.9
	"Archuleta County, CO"	"08007"	"2015"	"2015"	"65-74 years"	"65-74"	28	2007	1395.1
	"Archuleta County, CO"	"08007"	"2015"	"2015"	"75-84 years"	"75-84"	13	719	Unreliable
	"Archuleta County, CO"	"08007"	"2015"	"2015"	"85+ years"	"85+"	27	235	11489.4
	"Archuleta County, CO"	"08007"	"2016"	"2016"	"55-64 years"	"55-64"	12	2469	Unreliable
	"Archuleta County, CO"	"08007"	"2016"	"2016"	"65-74 years"	"65-74"	22	2148	1024.2
	"Archuleta County, CO"	"08007"	"2016"	"2016"	"75-84 years"	"75-84"	20	740	2702.7
	"Archuleta County, CO"	"08007"	"2016"	"2016"	"85+ years"	"85+"	38	253	15019.8
	"Archuleta County, CO"	"08007"	"2017"	"2017"	"45-54 years"	"45-54"	10	1603	Unreliable
	"Archuleta County, CO"	"08007"	"2017"	"2017"	"55-64 years"	"55-64"	17	2473	Unreliable
	"Archuleta County, CO"	"08007"	"2017"	"2017"	"65-74 years"	"65-74"	21	2315	907.1
	"Archuleta County, CO"	"08007"	"2017"	"2017"	"75-84 years"	"75-84"	31	799	3879.8
	"Archuleta County, CO"	"08007"	"2017"	"2017"	"85+ years"	"85+"	30	240	12500.0
	"Baca County, CO"	"08009"	"1999"	"1999"	"65-74 years"	"65-74"	11	488	Unreliable
	"Baca County, CO"	"08009"	"1999"	"1999"	"75-84 years"	"75-84"	22	387	5684.8
	"Baca County, CO"	"08009"	"1999"	"1999"	"85+ years"	"85+"	27	146	18493.2
	"Baca County, CO"	"08009"	"2000"	"2000"	"65-74 years"	"65-74"	14	479	Unreliable
	"Baca County, CO"	"08009"	"2000"	"2000"	"75-84 years"	"75-84"	16	388	Unreliable
	"Baca County, CO"	"08009"	"2000"	"2000"	"85+ years"	"85+"	19	147	Unreliable
	"Baca County, CO"	"08009"	"2001"	"2001"	"65-74 years"	"65-74"	12	473	Unreliable
	"Baca County, CO"	"08009"	"2001"	"2001"	"75-84 years"	"75-84"	20	393	5089.1
	"Baca County, CO"	"08009"	"2001"	"2001"	"85+ years"	"85+"	25	150	16666.7
	"Baca County, CO"	"08009"	"2002"	"2002"	"75-84 years"	"75-84"	16	406	Unreliable
	"Baca County, CO"	"08009"	"2002"	"2002"	"85+ years"	"85+"	22	146	15068.5
	"Baca County, CO"	"08009"	"2003"	"2003"	"75-84 years"	"75-84"	19	395	Unreliable
	"Baca County, CO"	"08009"	"2003"	"2003"	"85+ years"	"85+"	23	144	15972.2
	"Baca County, CO"	"08009"	"2004"	"2004"	"65-74 years"	"65-74"	11	442	Unreliable
	"Baca County, CO"	"08009"	"2004"	"2004"	"75-84 years"	"75-84"	12	404	Unreliable
	"Baca County, CO"	"08009"	"2004"	"2004"	"85+ years"	"85+"	20	154	12987.0
	"Baca County, CO"	"08009"	"2005"	"2005"	"75-84 years"	"75-84"	19	396	Unreliable
	"Baca County, CO"	"08009"	"2005"	"2005"	"85+ years"	"85+"	29	163	17791.4
	"Baca County, CO"	"08009"	"2006"	"2006"	"65-74 years"	"65-74"	11	426	Unreliable
	"Baca County, CO"	"08009"	"2006"	"2006"	"75-84 years"	"75-84"	11	404	Unreliable
	"Baca County, CO"	"08009"	"2006"	"2006"	"85+ years"	"85+"	22	164	13414.6
	"Baca County, CO"	"08009"	"2007"	"2007"	"65-74 years"	"65-74"	11	420	Unreliable
	"Baca County, CO"	"08009"	"2007"	"2007"	"75-84 years"	"75-84"	25	388	6443.3
	"Baca County, CO"	"08009"	"2007"	"2007"	"85+ years"	"85+"	28	163	17177.9
	"Baca County, CO"	"08009"	"2008"	"2008"	"75-84 years"	"75-84"	20	362	5524.9
	"Baca County, CO"	"08009"	"2008"	"2008"	"85+ years"	"85+"	22	171	12865.5
	"Baca County, CO"	"08009"	"2009"	"2009"	"65-74 years"	"65-74"	11	416	Unreliable
	"Baca County, CO"	"08009"	"2009"	"2009"	"75-84 years"	"75-84"	15	331	Unreliable
	"Baca County, CO"	"08009"	"2009"	"2009"	"85+ years"	"85+"	22	180	12222.2
	"Baca County, CO"	"08009"	"2010"	"2010"	"75-84 years"	"75-84"	12	313	Unreliable
	"Baca County, CO"	"08009"	"2010"	"2010"	"85+ years"	"85+"	30	186	16129.0
	"Baca County, CO"	"08009"	"2011"	"2011"	"55-64 years"	"55-64"	14	561	Unreliable
	"Baca County, CO"	"08009"	"2011"	"2011"	"65-74 years"	"65-74"	15	436	Unreliable
	"Baca County, CO"	"08009"	"2011"	"2011"	"75-84 years"	"75-84"	22	311	7074.0
