"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Riverside County, CA"	"06065"	"2012"	"2012"	"15-24 years"	"15-24"	211	353470	59.7
	"Riverside County, CA"	"06065"	"2012"	"2012"	"25-34 years"	"25-34"	264	296935	88.9
	"Riverside County, CA"	"06065"	"2012"	"2012"	"35-44 years"	"35-44"	413	295468	139.8
	"Riverside County, CA"	"06065"	"2012"	"2012"	"45-54 years"	"45-54"	985	298801	329.7
	"Riverside County, CA"	"06065"	"2012"	"2012"	"55-64 years"	"55-64"	1841	232650	791.3
	"Riverside County, CA"	"06065"	"2012"	"2012"	"65-74 years"	"65-74"	2558	156290	1636.7
	"Riverside County, CA"	"06065"	"2012"	"2012"	"75-84 years"	"75-84"	3735	89736	4162.2
	"Riverside County, CA"	"06065"	"2012"	"2012"	"85+ years"	"85+"	4536	35561	12755.5
	"Riverside County, CA"	"06065"	"2013"	"2013"	"< 1 year"	"1"	141	30776	458.1
	"Riverside County, CA"	"06065"	"2013"	"2013"	"1-4 years"	"1-4"	28	128051	21.9
	"Riverside County, CA"	"06065"	"2013"	"2013"	"5-14 years"	"5-14"	37	347421	10.6
	"Riverside County, CA"	"06065"	"2013"	"2013"	"15-24 years"	"15-24"	179	352729	50.7
	"Riverside County, CA"	"06065"	"2013"	"2013"	"25-34 years"	"25-34"	274	305544	89.7
	"Riverside County, CA"	"06065"	"2013"	"2013"	"35-44 years"	"35-44"	403	294504	136.8
	"Riverside County, CA"	"06065"	"2013"	"2013"	"45-54 years"	"45-54"	982	299234	328.2
	"Riverside County, CA"	"06065"	"2013"	"2013"	"55-64 years"	"55-64"	1910	239967	795.9
	"Riverside County, CA"	"06065"	"2013"	"2013"	"65-74 years"	"65-74"	2670	165030	1617.9
	"Riverside County, CA"	"06065"	"2013"	"2013"	"75-84 years"	"75-84"	3823	92592	4128.9
	"Riverside County, CA"	"06065"	"2013"	"2013"	"85+ years"	"85+"	4558	36659	12433.5
	"Riverside County, CA"	"06065"	"2014"	"2014"	"< 1 year"	"1"	137	30436	450.1
	"Riverside County, CA"	"06065"	"2014"	"2014"	"1-4 years"	"1-4"	19	127330	Unreliable
	"Riverside County, CA"	"06065"	"2014"	"2014"	"5-14 years"	"5-14"	40	346958	11.5
	"Riverside County, CA"	"06065"	"2014"	"2014"	"15-24 years"	"15-24"	201	352032	57.1
	"Riverside County, CA"	"06065"	"2014"	"2014"	"25-34 years"	"25-34"	284	314713	90.2
	"Riverside County, CA"	"06065"	"2014"	"2014"	"35-44 years"	"35-44"	400	297992	134.2
	"Riverside County, CA"	"06065"	"2014"	"2014"	"45-54 years"	"45-54"	992	303206	327.2
	"Riverside County, CA"	"06065"	"2014"	"2014"	"55-64 years"	"55-64"	1982	249333	794.9
	"Riverside County, CA"	"06065"	"2014"	"2014"	"65-74 years"	"65-74"	2750	173666	1583.5
	"Riverside County, CA"	"06065"	"2014"	"2014"	"75-84 years"	"75-84"	3838	95488	4019.4
	"Riverside County, CA"	"06065"	"2014"	"2014"	"85+ years"	"85+"	4483	38117	11761.2
	"Riverside County, CA"	"06065"	"2015"	"2015"	"< 1 year"	"1"	114	30592	372.6
	"Riverside County, CA"	"06065"	"2015"	"2015"	"1-4 years"	"1-4"	32	126448	25.3
	"Riverside County, CA"	"06065"	"2015"	"2015"	"5-14 years"	"5-14"	30	346493	8.7
	"Riverside County, CA"	"06065"	"2015"	"2015"	"15-24 years"	"15-24"	205	350593	58.5
	"Riverside County, CA"	"06065"	"2015"	"2015"	"25-34 years"	"25-34"	344	322907	106.5
	"Riverside County, CA"	"06065"	"2015"	"2015"	"35-44 years"	"35-44"	451	300355	150.2
	"Riverside County, CA"	"06065"	"2015"	"2015"	"45-54 years"	"45-54"	1023	305121	335.3
	"Riverside County, CA"	"06065"	"2015"	"2015"	"55-64 years"	"55-64"	2108	258431	815.7
	"Riverside County, CA"	"06065"	"2015"	"2015"	"65-74 years"	"65-74"	2974	181960	1634.4
	"Riverside County, CA"	"06065"	"2015"	"2015"	"75-84 years"	"75-84"	3957	98512	4016.8
	"Riverside County, CA"	"06065"	"2015"	"2015"	"85+ years"	"85+"	4927	39614	12437.5
	"Riverside County, CA"	"06065"	"2016"	"2016"	"< 1 year"	"1"	143	30446	469.7
	"Riverside County, CA"	"06065"	"2016"	"2016"	"1-4 years"	"1-4"	30	127067	23.6
	"Riverside County, CA"	"06065"	"2016"	"2016"	"5-14 years"	"5-14"	39	347144	11.2
	"Riverside County, CA"	"06065"	"2016"	"2016"	"15-24 years"	"15-24"	197	347917	56.6
	"Riverside County, CA"	"06065"	"2016"	"2016"	"25-34 years"	"25-34"	334	330030	101.2
	"Riverside County, CA"	"06065"	"2016"	"2016"	"35-44 years"	"35-44"	441	301953	146.0
	"Riverside County, CA"	"06065"	"2016"	"2016"	"45-54 years"	"45-54"	1048	305248	343.3
	"Riverside County, CA"	"06065"	"2016"	"2016"	"55-64 years"	"55-64"	2146	266405	805.5
	"Riverside County, CA"	"06065"	"2016"	"2016"	"65-74 years"	"65-74"	2951	188988	1561.5
	"Riverside County, CA"	"06065"	"2016"	"2016"	"75-84 years"	"75-84"	3932	101469	3875.1
	"Riverside County, CA"	"06065"	"2016"	"2016"	"85+ years"	"85+"	4964	41074	12085.5
	"Riverside County, CA"	"06065"	"2017"	"2017"	"< 1 year"	"1"	137	30469	449.6
	"Riverside County, CA"	"06065"	"2017"	"2017"	"1-4 years"	"1-4"	27	128277	21.0
	"Riverside County, CA"	"06065"	"2017"	"2017"	"5-14 years"	"5-14"	37	348996	10.6
	"Riverside County, CA"	"06065"	"2017"	"2017"	"15-24 years"	"15-24"	223	346603	64.3
	"Riverside County, CA"	"06065"	"2017"	"2017"	"25-34 years"	"25-34"	362	337887	107.1
	"Riverside County, CA"	"06065"	"2017"	"2017"	"35-44 years"	"35-44"	462	308803	149.6
	"Riverside County, CA"	"06065"	"2017"	"2017"	"45-54 years"	"45-54"	1039	306624	338.9
	"Riverside County, CA"	"06065"	"2017"	"2017"	"55-64 years"	"55-64"	2155	275109	783.3
	"Riverside County, CA"	"06065"	"2017"	"2017"	"65-74 years"	"65-74"	3188	194550	1638.7
	"Riverside County, CA"	"06065"	"2017"	"2017"	"75-84 years"	"75-84"	4116	104045	3956.0
	"Riverside County, CA"	"06065"	"2017"	"2017"	"85+ years"	"85+"	5112	41903	12199.6
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"< 1 year"	"1"	110	17043	645.4
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"1-4 years"	"1-4"	31	72417	42.8
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"5-14 years"	"5-14"	33	192689	17.1
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"15-24 years"	"15-24"	117	164222	71.2
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"25-34 years"	"25-34"	179	181657	98.5
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"35-44 years"	"35-44"	385	197823	194.6
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"45-54 years"	"45-54"	692	154544	447.8
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"55-64 years"	"55-64"	928	91938	1009.4
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"65-74 years"	"65-74"	1757	71220	2467.0
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"75-84 years"	"75-84"	2552	48106	5305.0
	"Sacramento County, CA"	"06067"	"1999"	"1999"	"85+ years"	"85+"	2271	15000	15140.0
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"< 1 year"	"1"	106	17142	618.4
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"1-4 years"	"1-4"	21	71780	29.3
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"5-14 years"	"5-14"	43	194344	22.1
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"15-24 years"	"15-24"	114	170113	67.0
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"25-34 years"	"25-34"	159	179839	88.4
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"35-44 years"	"35-44"	335	199003	168.3
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"45-54 years"	"45-54"	701	160742	436.1
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"55-64 years"	"55-64"	983	94661	1038.4
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"65-74 years"	"65-74"	1698	71092	2388.5
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"75-84 years"	"75-84"	2661	49266	5401.3
	"Sacramento County, CA"	"06067"	"2000"	"2000"	"85+ years"	"85+"	2201	15517	14184.4
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"< 1 year"	"1"	117	18491	632.7
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"1-4 years"	"1-4"	28	72550	38.6
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"5-14 years"	"5-14"	41	199283	20.6
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"15-24 years"	"15-24"	127	179381	70.8
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"25-34 years"	"25-34"	160	185146	86.4
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"35-44 years"	"35-44"	417	202353	206.1
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"45-54 years"	"45-54"	779	170811	456.1
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"55-64 years"	"55-64"	998	99414	1003.9
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"65-74 years"	"65-74"	1663	71911	2312.6
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"75-84 years"	"75-84"	2791	50647	5510.7
	"Sacramento County, CA"	"06067"	"2001"	"2001"	"85+ years"	"85+"	2281	16270	14019.7
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"< 1 year"	"1"	118	18868	625.4
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"1-4 years"	"1-4"	18	74066	Unreliable
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"5-14 years"	"5-14"	37	202693	18.3
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"15-24 years"	"15-24"	153	185954	82.3
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"25-34 years"	"25-34"	160	191379	83.6
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"35-44 years"	"35-44"	405	204105	198.4
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"45-54 years"	"45-54"	788	176224	447.2
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"55-64 years"	"55-64"	1062	107447	988.4
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"65-74 years"	"65-74"	1682	72516	2319.5
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"75-84 years"	"75-84"	2845	51034	5574.7
	"Sacramento County, CA"	"06067"	"2002"	"2002"	"85+ years"	"85+"	2357	16793	14035.6
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"< 1 year"	"1"	103	19251	535.0
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"1-4 years"	"1-4"	16	75934	Unreliable
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"5-14 years"	"5-14"	31	204022	15.2
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"15-24 years"	"15-24"	159	191205	83.2
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"25-34 years"	"25-34"	167	195339	85.5
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"35-44 years"	"35-44"	421	204480	205.9
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"45-54 years"	"45-54"	795	181832	437.2
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"55-64 years"	"55-64"	1120	114091	981.7
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"65-74 years"	"65-74"	1614	73272	2202.8
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"75-84 years"	"75-84"	2765	51607	5357.8
	"Sacramento County, CA"	"06067"	"2003"	"2003"	"85+ years"	"85+"	2550	17498	14573.1
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"< 1 year"	"1"	114	19830	574.9
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"1-4 years"	"1-4"	29	77146	37.6
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"5-14 years"	"5-14"	25	203899	12.3
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"15-24 years"	"15-24"	157	195048	80.5
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"25-34 years"	"25-34"	181	198489	91.2
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"35-44 years"	"35-44"	430	204823	209.9
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"45-54 years"	"45-54"	821	185394	442.8
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"55-64 years"	"55-64"	1139	120480	945.4
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"65-74 years"	"65-74"	1567	73886	2120.8
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"75-84 years"	"75-84"	2708	51997	5208.0
	"Sacramento County, CA"	"06067"	"2004"	"2004"	"85+ years"	"85+"	2465	17940	13740.2
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"< 1 year"	"1"	118	20168	585.1
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"1-4 years"	"1-4"	22	77418	28.4
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"5-14 years"	"5-14"	25	201153	12.4
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"15-24 years"	"15-24"	166	197631	84.0
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"25-34 years"	"25-34"	190	199065	95.4
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"35-44 years"	"35-44"	450	203147	221.5
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"45-54 years"	"45-54"	898	189213	474.6
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"55-64 years"	"55-64"	1170	127058	920.8
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"65-74 years"	"65-74"	1544	74583	2070.2
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"75-84 years"	"75-84"	2669	52554	5078.6
	"Sacramento County, CA"	"06067"	"2005"	"2005"	"85+ years"	"85+"	2721	18826	14453.4
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"< 1 year"	"1"	120	20337	590.1
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"1-4 years"	"1-4"	37	78204	47.3
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"5-14 years"	"5-14"	26	199062	13.1
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"15-24 years"	"15-24"	153	199379	76.7
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"25-34 years"	"25-34"	188	200016	94.0
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"35-44 years"	"35-44"	359	200944	178.7
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"45-54 years"	"45-54"	893	192197	464.6
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"55-64 years"	"55-64"	1211	132447	914.3
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"65-74 years"	"65-74"	1536	74966	2048.9
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"75-84 years"	"75-84"	2735	52365	5223.0
	"Sacramento County, CA"	"06067"	"2006"	"2006"	"85+ years"	"85+"	2770	19646	14099.6
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"< 1 year"	"1"	127	20716	613.1
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"1-4 years"	"1-4"	22	78888	27.9
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"5-14 years"	"5-14"	24	197808	12.1
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"15-24 years"	"15-24"	169	202085	83.6
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"25-34 years"	"25-34"	175	201903	86.7
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"35-44 years"	"35-44"	344	197646	174.0
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"45-54 years"	"45-54"	853	195461	436.4
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"55-64 years"	"55-64"	1240	137714	900.4
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"65-74 years"	"65-74"	1519	76250	1992.1
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"75-84 years"	"75-84"	2404	52045	4619.1
	"Sacramento County, CA"	"06067"	"2007"	"2007"	"85+ years"	"85+"	2670	20645	12932.9
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"< 1 year"	"1"	112	20745	539.9
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"1-4 years"	"1-4"	21	80527	26.1
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"5-14 years"	"5-14"	18	196855	Unreliable
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"15-24 years"	"15-24"	128	204043	62.7
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"25-34 years"	"25-34"	179	203522	88.0
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"35-44 years"	"35-44"	322	195052	165.1
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"45-54 years"	"45-54"	822	197757	415.7
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"55-64 years"	"55-64"	1296	143460	903.4
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"65-74 years"	"65-74"	1578	78726	2004.4
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"75-84 years"	"75-84"	2479	52155	4753.1
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"85+ years"	"85+"	2848	21596	13187.6
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"< 1 year"	"1"	114	19656	580.0
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"1-4 years"	"1-4"	20	81885	24.4
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"5-14 years"	"5-14"	24	196791	12.2
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"15-24 years"	"15-24"	126	206556	61.0
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"25-34 years"	"25-34"	186	205436	90.5
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"35-44 years"	"35-44"	317	192222	164.9
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"45-54 years"	"45-54"	865	199925	432.7
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"55-64 years"	"55-64"	1313	150303	873.6
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"65-74 years"	"65-74"	1443	81309	1774.7
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"75-84 years"	"75-84"	2426	51969	4668.2
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"85+ years"	"85+"	2981	22549	13220.1
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"< 1 year"	"1"	104	19326	538.1
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"1-4 years"	"1-4"	23	81737	28.1
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"5-14 years"	"5-14"	12	197932	Unreliable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"15-24 years"	"15-24"	133	207588	64.1
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"25-34 years"	"25-34"	172	206646	83.2
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"35-44 years"	"35-44"	312	190835	163.5
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"45-54 years"	"45-54"	795	200536	396.4
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"55-64 years"	"55-64"	1425	155637	915.6
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"65-74 years"	"65-74"	1586	83295	1904.1
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"75-84 years"	"75-84"	2434	52193	4663.5
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"85+ years"	"85+"	3080	23063	13354.7
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"< 1 year"	"1"	108	19740	547.1
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"1-4 years"	"1-4"	16	80791	Unreliable
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"5-14 years"	"5-14"	21	198663	10.6
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"15-24 years"	"15-24"	114	207393	55.0
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"25-34 years"	"25-34"	206	211200	97.5
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"35-44 years"	"35-44"	343	190418	180.1
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"45-54 years"	"45-54"	845	199877	422.8
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"55-64 years"	"55-64"	1411	163380	863.6
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"65-74 years"	"65-74"	1681	87296	1925.6
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"75-84 years"	"75-84"	2506	52983	4729.8
	"Sacramento County, CA"	"06067"	"2011"	"2011"	"85+ years"	"85+"	3208	24364	13167.0
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"< 1 year"	"1"	108	19795	545.6
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"1-4 years"	"1-4"	23	80150	28.7
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"5-14 years"	"5-14"	15	199656	Unreliable
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"15-24 years"	"15-24"	115	207074	55.5
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"25-34 years"	"25-34"	195	214321	91.0
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"35-44 years"	"35-44"	284	190661	149.0
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"45-54 years"	"45-54"	775	198354	390.7
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"55-64 years"	"55-64"	1536	167226	918.5
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"65-74 years"	"65-74"	1651	94085	1754.8
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"75-84 years"	"75-84"	2455	53792	4563.9
	"Sacramento County, CA"	"06067"	"2012"	"2012"	"85+ years"	"85+"	3274	25007	13092.3
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"< 1 year"	"1"	94	19942	471.4
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"1-4 years"	"1-4"	16	79285	Unreliable
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"5-14 years"	"5-14"	20	200907	10.0
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"15-24 years"	"15-24"	131	204079	64.2
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"25-34 years"	"25-34"	189	218345	86.6
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"35-44 years"	"35-44"	283	190578	148.5
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"45-54 years"	"45-54"	799	196782	406.0
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"55-64 years"	"55-64"	1539	171137	899.3
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"65-74 years"	"65-74"	1786	101043	1767.6
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"75-84 years"	"75-84"	2470	54445	4536.7
	"Sacramento County, CA"	"06067"	"2013"	"2013"	"85+ years"	"85+"	3268	25588	12771.6
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"< 1 year"	"1"	106	19612	540.5
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"1-4 years"	"1-4"	19	79079	Unreliable
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"5-14 years"	"5-14"	14	202207	Unreliable
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"15-24 years"	"15-24"	124	201684	61.5
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"25-34 years"	"25-34"	208	224200	92.8
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"35-44 years"	"35-44"	308	192680	159.9
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"45-54 years"	"45-54"	772	197247	391.4
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"55-64 years"	"55-64"	1557	175626	886.5
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"65-74 years"	"65-74"	1823	107746	1691.9
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"75-84 years"	"75-84"	2523	55597	4538.0
	"Sacramento County, CA"	"06067"	"2014"	"2014"	"85+ years"	"85+"	3477	26348	13196.4
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"< 1 year"	"1"	97	19656	493.5
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"1-4 years"	"1-4"	17	78883	Unreliable
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"5-14 years"	"5-14"	27	202929	13.3
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"15-24 years"	"15-24"	122	198416	61.5
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"25-34 years"	"25-34"	205	230331	89.0
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"35-44 years"	"35-44"	351	194504	180.5
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"45-54 years"	"45-54"	754	197389	382.0
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"55-64 years"	"55-64"	1621	181059	895.3
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"65-74 years"	"65-74"	2015	114314	1762.7
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"75-84 years"	"75-84"	2518	56586	4449.9
	"Sacramento County, CA"	"06067"	"2015"	"2015"	"85+ years"	"85+"	3700	27268	13569.0
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"< 1 year"	"1"	94	19761	475.7
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"1-4 years"	"1-4"	24	79541	30.2
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"5-14 years"	"5-14"	25	203633	12.3
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"15-24 years"	"15-24"	121	194456	62.2
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"25-34 years"	"25-34"	261	234690	111.2
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"35-44 years"	"35-44"	308	196313	156.9
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"45-54 years"	"45-54"	797	195800	407.0
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"55-64 years"	"55-64"	1609	184480	872.2
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"65-74 years"	"65-74"	2032	120093	1692.0
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"75-84 years"	"75-84"	2542	58048	4379.1
	"Sacramento County, CA"	"06067"	"2016"	"2016"	"85+ years"	"85+"	3447	27645	12468.8
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"< 1 year"	"1"	81	19390	417.7
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"1-4 years"	"1-4"	12	79863	Unreliable
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"5-14 years"	"5-14"	20	204716	9.8
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"15-24 years"	"15-24"	157	192286	81.6
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"25-34 years"	"25-34"	234	240588	97.3
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"35-44 years"	"35-44"	354	201358	175.8
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"45-54 years"	"45-54"	734	195391	375.7
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"55-64 years"	"55-64"	1732	187411	924.2
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"65-74 years"	"65-74"	2260	123742	1826.4
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"75-84 years"	"75-84"	2638	58633	4499.2
	"Sacramento County, CA"	"06067"	"2017"	"2017"	"85+ years"	"85+"	3744	27237	13746.0
