"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Beaver County, PA"	"42007"	"Aug., 2002"	"2002/08"	18	Not Applicable	Not Applicable	0.0%
	"Beaver County, PA"	"42007"	"Sep., 2002"	"2002/09"	15	Not Applicable	Not Applicable	0.0%
	"Beaver County, PA"	"42007"	"Oct., 2002"	"2002/10"	17	Not Applicable	Not Applicable	0.0%
	"Beaver County, PA"	"42007"	"Nov., 2002"	"2002/11"	22	Not Applicable	Not Applicable	0.0%
	"Beaver County, PA"	"42007"	"Dec., 2002"	"2002/12"	16	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Jan., 2002"	"2002/01"	41	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Feb., 2002"	"2002/02"	27	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Mar., 2002"	"2002/03"	34	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Apr., 2002"	"2002/04"	25	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"May, 2002"	"2002/05"	31	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Jun., 2002"	"2002/06"	27	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Jul., 2002"	"2002/07"	14	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Aug., 2002"	"2002/08"	27	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Sep., 2002"	"2002/09"	28	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Oct., 2002"	"2002/10"	34	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Nov., 2002"	"2002/11"	32	Not Applicable	Not Applicable	0.0%
	"Berks County, PA"	"42011"	"Dec., 2002"	"2002/12"	33	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Jan., 2002"	"2002/01"	10	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Feb., 2002"	"2002/02"	12	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Mar., 2002"	"2002/03"	23	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"May, 2002"	"2002/05"	13	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Jun., 2002"	"2002/06"	13	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Jul., 2002"	"2002/07"	11	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Sep., 2002"	"2002/09"	13	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Nov., 2002"	"2002/11"	13	Not Applicable	Not Applicable	0.0%
	"Blair County, PA"	"42013"	"Dec., 2002"	"2002/12"	10	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Jan., 2002"	"2002/01"	60	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Feb., 2002"	"2002/02"	60	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Mar., 2002"	"2002/03"	54	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Apr., 2002"	"2002/04"	45	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"May, 2002"	"2002/05"	42	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Jun., 2002"	"2002/06"	29	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Jul., 2002"	"2002/07"	40	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Aug., 2002"	"2002/08"	39	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Sep., 2002"	"2002/09"	44	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Oct., 2002"	"2002/10"	49	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Nov., 2002"	"2002/11"	33	Not Applicable	Not Applicable	0.0%
	"Bucks County, PA"	"42017"	"Dec., 2002"	"2002/12"	46	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Jan., 2002"	"2002/01"	15	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Feb., 2002"	"2002/02"	18	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Mar., 2002"	"2002/03"	28	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Apr., 2002"	"2002/04"	17	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"May, 2002"	"2002/05"	16	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Jul., 2002"	"2002/07"	24	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Aug., 2002"	"2002/08"	12	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Sep., 2002"	"2002/09"	17	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Oct., 2002"	"2002/10"	12	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Nov., 2002"	"2002/11"	16	Not Applicable	Not Applicable	0.0%
	"Butler County, PA"	"42019"	"Dec., 2002"	"2002/12"	21	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Jan., 2002"	"2002/01"	10	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Feb., 2002"	"2002/02"	14	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Mar., 2002"	"2002/03"	22	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Apr., 2002"	"2002/04"	18	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"May, 2002"	"2002/05"	17	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Aug., 2002"	"2002/08"	14	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Sep., 2002"	"2002/09"	13	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Nov., 2002"	"2002/11"	11	Not Applicable	Not Applicable	0.0%
	"Cambria County, PA"	"42021"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable	0.0%
	"Carbon County, PA"	"42025"	"Dec., 2002"	"2002/12"	11	Not Applicable	Not Applicable	0.0%
	"Centre County, PA"	"42027"	"Feb., 2002"	"2002/02"	11	Not Applicable	Not Applicable	0.0%
	"Centre County, PA"	"42027"	"Apr., 2002"	"2002/04"	12	Not Applicable	Not Applicable	0.0%
	"Centre County, PA"	"42027"	"Jun., 2002"	"2002/06"	10	Not Applicable	Not Applicable	0.0%
	"Centre County, PA"	"42027"	"Nov., 2002"	"2002/11"	10	Not Applicable	Not Applicable	0.0%
	"Centre County, PA"	"42027"	"Dec., 2002"	"2002/12"	12	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Jan., 2002"	"2002/01"	41	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Feb., 2002"	"2002/02"	28	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Mar., 2002"	"2002/03"	34	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Apr., 2002"	"2002/04"	26	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"May, 2002"	"2002/05"	22	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Jun., 2002"	"2002/06"	22	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Jul., 2002"	"2002/07"	20	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Aug., 2002"	"2002/08"	17	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Sep., 2002"	"2002/09"	26	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Oct., 2002"	"2002/10"	23	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Nov., 2002"	"2002/11"	23	Not Applicable	Not Applicable	0.0%
	"Chester County, PA"	"42029"	"Dec., 2002"	"2002/12"	26	Not Applicable	Not Applicable	0.0%
	"Clarion County, PA"	"42031"	"Jun., 2002"	"2002/06"	10	Not Applicable	Not Applicable	0.0%
	"Clearfield County, PA"	"42033"	"Jan., 2002"	"2002/01"	12	Not Applicable	Not Applicable	0.0%
	"Clearfield County, PA"	"42033"	"Feb., 2002"	"2002/02"	14	Not Applicable	Not Applicable	0.0%
	"Clearfield County, PA"	"42033"	"Apr., 2002"	"2002/04"	12	Not Applicable	Not Applicable	0.0%
	"Clearfield County, PA"	"42033"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable	0.0%
	"Crawford County, PA"	"42039"	"Feb., 2002"	"2002/02"	10	Not Applicable	Not Applicable	0.0%
	"Crawford County, PA"	"42039"	"Mar., 2002"	"2002/03"	13	Not Applicable	Not Applicable	0.0%
	"Crawford County, PA"	"42039"	"May, 2002"	"2002/05"	11	Not Applicable	Not Applicable	0.0%
	"Crawford County, PA"	"42039"	"Nov., 2002"	"2002/11"	11	Not Applicable	Not Applicable	0.0%
	"Crawford County, PA"	"42039"	"Dec., 2002"	"2002/12"	10	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Jan., 2002"	"2002/01"	19	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Feb., 2002"	"2002/02"	21	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Mar., 2002"	"2002/03"	16	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Apr., 2002"	"2002/04"	11	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"May, 2002"	"2002/05"	11	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Aug., 2002"	"2002/08"	13	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Sep., 2002"	"2002/09"	15	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Oct., 2002"	"2002/10"	11	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Nov., 2002"	"2002/11"	14	Not Applicable	Not Applicable	0.0%
	"Cumberland County, PA"	"42041"	"Dec., 2002"	"2002/12"	18	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Jan., 2002"	"2002/01"	25	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Feb., 2002"	"2002/02"	36	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Mar., 2002"	"2002/03"	27	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"May, 2002"	"2002/05"	23	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Jun., 2002"	"2002/06"	10	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Jul., 2002"	"2002/07"	12	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Aug., 2002"	"2002/08"	10	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Sep., 2002"	"2002/09"	12	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Oct., 2002"	"2002/10"	17	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Nov., 2002"	"2002/11"	18	Not Applicable	Not Applicable	0.0%
	"Dauphin County, PA"	"42043"	"Dec., 2002"	"2002/12"	17	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Jan., 2002"	"2002/01"	79	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Feb., 2002"	"2002/02"	59	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Mar., 2002"	"2002/03"	60	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Apr., 2002"	"2002/04"	53	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"May, 2002"	"2002/05"	53	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Jun., 2002"	"2002/06"	51	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Jul., 2002"	"2002/07"	35	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Aug., 2002"	"2002/08"	49	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Sep., 2002"	"2002/09"	33	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Oct., 2002"	"2002/10"	42	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Nov., 2002"	"2002/11"	38	Not Applicable	Not Applicable	0.0%
	"Delaware County, PA"	"42045"	"Dec., 2002"	"2002/12"	60	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Jan., 2002"	"2002/01"	18	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Feb., 2002"	"2002/02"	19	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Mar., 2002"	"2002/03"	29	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Apr., 2002"	"2002/04"	19	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"May, 2002"	"2002/05"	14	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Jun., 2002"	"2002/06"	22	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Jul., 2002"	"2002/07"	17	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Aug., 2002"	"2002/08"	16	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Sep., 2002"	"2002/09"	16	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Oct., 2002"	"2002/10"	14	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Nov., 2002"	"2002/11"	17	Not Applicable	Not Applicable	0.0%
	"Erie County, PA"	"42049"	"Dec., 2002"	"2002/12"	22	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Jan., 2002"	"2002/01"	10	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Feb., 2002"	"2002/02"	14	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Mar., 2002"	"2002/03"	13	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Apr., 2002"	"2002/04"	13	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"May, 2002"	"2002/05"	12	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Aug., 2002"	"2002/08"	10	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Oct., 2002"	"2002/10"	13	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Nov., 2002"	"2002/11"	18	Not Applicable	Not Applicable	0.0%
	"Fayette County, PA"	"42051"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable	0.0%
	"Franklin County, PA"	"42055"	"Jan., 2002"	"2002/01"	11	Not Applicable	Not Applicable	0.0%
	"Franklin County, PA"	"42055"	"Feb., 2002"	"2002/02"	26	Not Applicable	Not Applicable	0.0%
	"Franklin County, PA"	"42055"	"Mar., 2002"	"2002/03"	10	Not Applicable	Not Applicable	0.0%
	"Franklin County, PA"	"42055"	"Apr., 2002"	"2002/04"	13	Not Applicable	Not Applicable	0.0%
	"Franklin County, PA"	"42055"	"Aug., 2002"	"2002/08"	15	Not Applicable	Not Applicable	0.0%
	"Franklin County, PA"	"42055"	"Oct., 2002"	"2002/10"	12	Not Applicable	Not Applicable	0.0%
	"Franklin County, PA"	"42055"	"Nov., 2002"	"2002/11"	13	Not Applicable	Not Applicable	0.0%
	"Indiana County, PA"	"42063"	"Jan., 2002"	"2002/01"	13	Not Applicable	Not Applicable	0.0%
	"Indiana County, PA"	"42063"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable	0.0%
	"Indiana County, PA"	"42063"	"Sep., 2002"	"2002/09"	10	Not Applicable	Not Applicable	0.0%
	"Indiana County, PA"	"42063"	"Nov., 2002"	"2002/11"	11	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Jan., 2002"	"2002/01"	20	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Feb., 2002"	"2002/02"	24	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Mar., 2002"	"2002/03"	27	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Apr., 2002"	"2002/04"	23	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"May, 2002"	"2002/05"	14	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Jun., 2002"	"2002/06"	16	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Jul., 2002"	"2002/07"	18	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Aug., 2002"	"2002/08"	12	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Sep., 2002"	"2002/09"	23	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Oct., 2002"	"2002/10"	19	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Nov., 2002"	"2002/11"	14	Not Applicable	Not Applicable	0.0%
	"Lackawanna County, PA"	"42069"	"Dec., 2002"	"2002/12"	26	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Jan., 2002"	"2002/01"	53	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Feb., 2002"	"2002/02"	34	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Mar., 2002"	"2002/03"	38	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Apr., 2002"	"2002/04"	42	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"May, 2002"	"2002/05"	27	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Jun., 2002"	"2002/06"	34	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Jul., 2002"	"2002/07"	35	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Aug., 2002"	"2002/08"	21	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Sep., 2002"	"2002/09"	24	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Oct., 2002"	"2002/10"	42	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Nov., 2002"	"2002/11"	31	Not Applicable	Not Applicable	0.0%
	"Lancaster County, PA"	"42071"	"Dec., 2002"	"2002/12"	32	Not Applicable	Not Applicable	0.0%
	"Lawrence County, PA"	"42073"	"Feb., 2002"	"2002/02"	13	Not Applicable	Not Applicable	0.0%
	"Lawrence County, PA"	"42073"	"Mar., 2002"	"2002/03"	13	Not Applicable	Not Applicable	0.0%
	"Lawrence County, PA"	"42073"	"May, 2002"	"2002/05"	12	Not Applicable	Not Applicable	0.0%
	"Lawrence County, PA"	"42073"	"Sep., 2002"	"2002/09"	12	Not Applicable	Not Applicable	0.0%
	"Lawrence County, PA"	"42073"	"Oct., 2002"	"2002/10"	11	Not Applicable	Not Applicable	0.0%
	"Lawrence County, PA"	"42073"	"Dec., 2002"	"2002/12"	11	Not Applicable	Not Applicable	0.0%
	"Lebanon County, PA"	"42075"	"Jan., 2002"	"2002/01"	12	Not Applicable	Not Applicable	0.0%
	"Lebanon County, PA"	"42075"	"Feb., 2002"	"2002/02"	11	Not Applicable	Not Applicable	0.0%
	"Lebanon County, PA"	"42075"	"Apr., 2002"	"2002/04"	12	Not Applicable	Not Applicable	0.0%
	"Lebanon County, PA"	"42075"	"May, 2002"	"2002/05"	15	Not Applicable	Not Applicable	0.0%
	"Lebanon County, PA"	"42075"	"Dec., 2002"	"2002/12"	16	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Jan., 2002"	"2002/01"	32	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Feb., 2002"	"2002/02"	29	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Mar., 2002"	"2002/03"	24	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Apr., 2002"	"2002/04"	18	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"May, 2002"	"2002/05"	26	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Jun., 2002"	"2002/06"	17	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Jul., 2002"	"2002/07"	19	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Aug., 2002"	"2002/08"	14	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Sep., 2002"	"2002/09"	23	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Oct., 2002"	"2002/10"	15	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Nov., 2002"	"2002/11"	29	Not Applicable	Not Applicable	0.0%
	"Lehigh County, PA"	"42077"	"Dec., 2002"	"2002/12"	23	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Jan., 2002"	"2002/01"	38	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Feb., 2002"	"2002/02"	28	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Mar., 2002"	"2002/03"	37	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Apr., 2002"	"2002/04"	25	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"May, 2002"	"2002/05"	27	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Jun., 2002"	"2002/06"	21	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Jul., 2002"	"2002/07"	25	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Aug., 2002"	"2002/08"	31	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Sep., 2002"	"2002/09"	22	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Oct., 2002"	"2002/10"	20	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Nov., 2002"	"2002/11"	31	Not Applicable	Not Applicable	0.0%
	"Luzerne County, PA"	"42079"	"Dec., 2002"	"2002/12"	35	Not Applicable	Not Applicable	0.0%
	"Lycoming County, PA"	"42081"	"Jan., 2002"	"2002/01"	19	Not Applicable	Not Applicable	0.0%
	"Lycoming County, PA"	"42081"	"Mar., 2002"	"2002/03"	14	Not Applicable	Not Applicable	0.0%
	"Lycoming County, PA"	"42081"	"Jun., 2002"	"2002/06"	16	Not Applicable	Not Applicable	0.0%
	"Lycoming County, PA"	"42081"	"Aug., 2002"	"2002/08"	10	Not Applicable	Not Applicable	0.0%
	"Mc Kean County, PA"	"42083"	"Apr., 2002"	"2002/04"	10	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Jan., 2002"	"2002/01"	10	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Feb., 2002"	"2002/02"	12	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Mar., 2002"	"2002/03"	16	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Apr., 2002"	"2002/04"	16	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Jun., 2002"	"2002/06"	15	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Jul., 2002"	"2002/07"	10	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Aug., 2002"	"2002/08"	13	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Sep., 2002"	"2002/09"	11	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Oct., 2002"	"2002/10"	10	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Nov., 2002"	"2002/11"	11	Not Applicable	Not Applicable	0.0%
	"Mercer County, PA"	"42085"	"Dec., 2002"	"2002/12"	12	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"Jan., 2002"	"2002/01"	15	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"Feb., 2002"	"2002/02"	17	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"Mar., 2002"	"2002/03"	10	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"Apr., 2002"	"2002/04"	14	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"May, 2002"	"2002/05"	10	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"Jul., 2002"	"2002/07"	11	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"Nov., 2002"	"2002/11"	10	Not Applicable	Not Applicable	0.0%
	"Monroe County, PA"	"42089"	"Dec., 2002"	"2002/12"	11	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Jan., 2002"	"2002/01"	70	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Feb., 2002"	"2002/02"	78	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Mar., 2002"	"2002/03"	67	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Apr., 2002"	"2002/04"	54	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"May, 2002"	"2002/05"	51	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Jun., 2002"	"2002/06"	54	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Jul., 2002"	"2002/07"	52	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Aug., 2002"	"2002/08"	52	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Sep., 2002"	"2002/09"	52	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Oct., 2002"	"2002/10"	45	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Nov., 2002"	"2002/11"	62	Not Applicable	Not Applicable	0.0%
	"Montgomery County, PA"	"42091"	"Dec., 2002"	"2002/12"	60	Not Applicable	Not Applicable	0.0%
	"Northampton County, PA"	"42095"	"Jan., 2002"	"2002/01"	23	Not Applicable	Not Applicable	0.0%
	"Northampton County, PA"	"42095"	"Feb., 2002"	"2002/02"	23	Not Applicable	Not Applicable	0.0%
	"Northampton County, PA"	"42095"	"Mar., 2002"	"2002/03"	23	Not Applicable	Not Applicable	0.0%
	"Northampton County, PA"	"42095"	"Apr., 2002"	"2002/04"	22	Not Applicable	Not Applicable	0.0%
	"Northampton County, PA"	"42095"	"May, 2002"	"2002/05"	20	Not Applicable	Not Applicable	0.0%
